final_block,transaction_id,source_row_index,step,type,amount,nameOrig,oldbalanceOrg,nameDest,oldbalanceDest
5,774638a3-4cdd-59dc-8f1c-3f2319b4e805,480878,19,TRANSFER,151156.59,C264873558,226107.4,C1915307283,1328844.45
5,6d1dec28-aa4a-5b38-bd40-8eac146c9493,5792844,401,CASH_IN,53548.75,C377984310,571381.79,C21977314,165564.79
5,ccf0bbb9-7374-5d59-93dd-c1f124da5a97,4093825,301,CASH_OUT,45461.46,C762588576,93330.0,C494911468,61112.08
5,392c7d8e-86a8-5c33-b71e-d1f21cbbda82,587960,33,DEBIT,2341.43,C2072090567,10165.0,C359585954,38762.74
5,05089c32-86d3-566e-8442-8504f02a4fdf,1619522,157,PAYMENT,160.04,C2050093512,101598.0,M1950461349,0.0
5,0efdb3bc-4c33-5b83-ad74-4ad1996df7e6,1185853,132,TRANSFER,707995.07,C1223456875,1022679.8,C1657291621,872785.63
5,81e36e4a-f760-5774-8bfd-52861f05f6ba,805623,40,CASH_IN,145651.91,C1913512484,74.0,C2038892011,0.0
5,8c1ab59f-906d-5c94-a21f-d4ccae4f61e5,1782215,162,CASH_OUT,112431.52,C1581447946,173431.0,C1374705406,127619.15
5,3dd4141a-5e24-50dd-8cc7-29c9dae5058c,2562272,206,DEBIT,2576.41,C428594314,10481.0,C1585448050,87922.42
5,ef583ab9-e43b-5cc9-bb94-0d7526855dc6,5392495,377,PAYMENT,9677.05,C1788957149,31872.0,M221892398,0.0
5,92f6d485-0ba0-58e3-b3d7-ddf1e60ce849,4427442,322,TRANSFER,379072.23,C1933250718,614193.0,C1225558057,131858.27
5,c82a869b-cc00-58ce-89ed-75f1512cc1fb,1644848,157,CASH_IN,54356.34,C2077027317,12074421.76,C1309558956,347955.11
5,aa8dcc99-bbaf-547e-97c7-cca992af11df,1107335,130,CASH_OUT,3864.29,C59243393,297757.0,C2080101195,1798675.65
5,60b21c7f-6e2c-5538-9dbc-4cfcd985e703,4952594,351,DEBIT,6748.82,C1162860626,11384.0,C1062376616,1401585.54
5,2a028d4f-843b-5236-9bcf-9db0987f73f5,4558125,327,PAYMENT,3795.49,C1798411954,64083.62,M986798356,0.0
5,db7af9bf-0fef-56f8-85d7-c40e5ef1507f,1156757,131,TRANSFER,52027.51,C840797104,312387.0,C2019638342,243324.26
5,950d1f4a-eb7f-59b9-9e3e-61997d84c79a,2089298,182,CASH_IN,286866.6,C408095460,6988316.93,C111311560,4770035.06
5,cb85f853-2679-5b47-8367-46751015e7bd,6232915,594,CASH_OUT,51932.46,C1894461599,117661.0,C1401705940,0.0
5,dae1ffbc-22cc-5f26-a40e-563ff733dd0e,5859262,402,DEBIT,88.84,C124545272,21761.0,C362638311,41348.38
5,27ed83b2-be03-55c4-bb3e-2747d6f11d3e,3382400,255,PAYMENT,2405.52,C1149717574,430181.08,M131960665,0.0
5,16532eb4-80bf-5b0d-bc9d-e6a55497353d,2547310,206,TRANSFER,169504.89,C2025457623,213626.57,C758250889,183862.47
5,7f113616-76c1-5702-950b-4b2d17a8e09e,2780606,214,CASH_IN,23729.77,C1505356922,3546186.37,C1635614657,1781224.2
5,91728ed0-836a-50f3-a85c-d4c184b6f50d,6245552,596,CASH_OUT,23557.68,C952415913,26238.0,C1487030712,0.0
5,442336dc-4c7d-5168-a98a-0e5cd4740dcd,4725136,332,DEBIT,1613.15,C2052842153,42886.0,C578783295,355923.53
5,f49c0dbd-d96e-550e-afc9-e0510695a5c1,524258,20,PAYMENT,244.17,C1244111056,52835.0,M857967949,0.0
5,8de29408-2126-543d-8fc4-989002f3a20c,6196826,573,TRANSFER,62003.25,C184437917,133438.0,C381520421,367819.9
5,b55b4b10-7f8a-5484-9b25-5a0c4ba5c944,2347653,189,CASH_IN,42690.69,C593572745,4510357.93,C530357929,11213206.56
5,71d2a63d-3b9d-53ae-ad85-31c6a9a7a391,2985076,231,CASH_OUT,353600.45,C1876899240,607596.0,C1289488836,0.0
5,82acc271-3a90-5bf6-a0ff-0f1342b75b64,3191328,241,DEBIT,2339.31,C975525775,41717.0,C151920735,973904.12
5,c52535e4-772c-5723-97f8-34f24a54e8ee,5971955,407,PAYMENT,6187.05,C146474266,160006.0,M1505262414,0.0
5,d427b63b-542f-55ef-a18e-e443bf2f00fc,2141133,184,TRANSFER,165569.72,C66122866,206228.0,C52080455,11782579.55
5,bcbc45ea-d316-5e08-97a4-290b5edb5260,2965025,231,CASH_IN,18819.7,C1847753519,14957859.64,C1390827289,171279.25
5,2bc16360-50db-5aee-a61b-29068ec46191,1548730,154,CASH_OUT,42807.01,C1639091085,73011.0,C289372353,570616.0
5,f00492e7-b7cf-55d3-8658-7bd746964027,1250520,134,DEBIT,1671.64,C1665232539,29607.0,C1465056460,919385.49
5,f49e38e6-9c7d-533b-9d34-c016c436ebf3,756202,38,PAYMENT,4201.86,C542585947,113282.74,M1725682910,0.0
5,631dca55-1dac-5020-b137-a5a23fb07420,102613,10,TRANSFER,535365.87,C347875386,658431.05,C305833151,938807.07
5,fbf14efc-3c14-5235-bf26-e8deb578edf2,583307,33,CASH_IN,438289.44,C202827710,893521.53,C488624810,6758965.51
5,cd3612ce-0917-50d8-b86d-fba3445f438b,6064738,505,CASH_OUT,105027.49,C935647592,119791.85,C1716335240,6432898.91
5,758f425d-d4d9-536f-b0f5-ac7b29393cda,1062963,119,DEBIT,929.39,C1688720449,5045.0,C490354376,543892.35
5,45119a3f-834f-5cef-9ecf-012b3023a199,5877566,403,PAYMENT,348.92,C1342164177,247125.0,M1363915019,0.0
5,a401f657-d73b-500a-ab61-073cb118549c,3742557,279,TRANSFER,462882.82,C911684955,680874.0,C1584817658,0.0
5,3d7eab65-5ab0-5a83-932e-4ce7eb1ce406,2194795,185,CASH_IN,41572.59,C594254495,179605.0,C547055928,0.0
5,2182c8ab-233e-5794-bf9a-b805cccd087f,1547627,154,CASH_OUT,19109.57,C1774976584,179763.0,C939133514,1580886.45
5,eafc5389-e1b0-5380-842d-43b9eb97e4fa,3364013,254,DEBIT,2490.87,C314286650,15231.0,C323227296,3135961.03
5,a83cae23-fcf2-5583-b279-a1a5af4768e1,2152065,184,PAYMENT,799.05,C67565347,140366.22,M839384827,0.0
5,cc5750a9-8e1d-5dd6-a111-05f6764fdff7,4267341,307,TRANSFER,3170.98,C529323989,14902.0,C1217613416,28291.06
5,4b1199a1-d187-571b-b870-739a707d2ec7,2529209,205,CASH_IN,45586.34,C867453133,10125.0,C1802901522,0.0
5,4e076bd8-c0dc-57f1-93c4-269e95a4cb8d,972598,44,CASH_OUT,39440.95,C1708672718,40188.0,C757534983,0.0
5,e04e9c67-99bd-5543-ab47-58a49eed3461,2310578,188,DEBIT,2384.53,C359716725,20990.0,C1483666667,5726.25
5,390a9fa5-8097-5880-8bba-3516ba408373,2455614,203,PAYMENT,6267.56,C1819452011,110357.24,M167879431,0.0
5,71df24e8-b7a4-5eec-aef5-54d8273946b4,5760405,400,TRANSFER,306243.37,C1548358245,364209.0,C1362818610,0.0
5,a8ef0461-63b8-5632-9146-f0a078f55786,4018338,299,CASH_IN,236152.45,C384100795,71688.0,C56243743,1813245.09
5,e8d558c5-255d-52ab-8856-761a19abf2e0,2764672,213,CASH_OUT,158457.08,C989070066,201186.0,C1322290638,0.0
5,9e10df8d-ae2f-55aa-a68b-5601d04eedf3,3310571,252,DEBIT,536.81,C342728389,140950.0,C992936754,43302.38
5,2095851f-46b0-5439-9139-f8aa85034077,4610330,329,PAYMENT,13576.26,C1979852244,245392.49,M1913083704,0.0
5,077472d9-90f6-5173-aaeb-5fa51f9684f5,479380,19,TRANSFER,21092.96,C550294144,30476.0,C290734766,202524.97
5,0bd78f65-b6c9-5916-8278-ccecc0039ab2,1106008,130,CASH_IN,39677.4,C43135845,9012003.18,C2006241481,935374.96
5,ed7cb430-ff65-515f-ada3-96b92f708940,4245502,306,CASH_OUT,100435.32,C635793080,161949.0,C814224185,0.0
5,1ff689b3-6ba5-56fe-b8fb-8fdc609c53b6,5235468,371,DEBIT,2567.17,C1103675311,20709.0,C114897593,204977.56
5,45e3c8a3-d110-5da0-b421-392b0c2e5a4f,285334,15,PAYMENT,20220.49,C1744938333,64124.26,M575569258,0.0
5,6ae68cff-24ce-54f4-aebe-c2b1e34af9a9,3181431,239,TRANSFER,536258.69,C537972414,545695.0,C595300463,0.0
5,93781cd4-9f05-5c6b-95a1-8753282bb816,3613556,273,CASH_IN,235762.32,C1565762330,7885940.6,C2130872679,6866051.98
5,67a7eec4-0a8c-5a97-bf5f-a2730e26dd04,3853867,283,CASH_OUT,17358.38,C1039255774,45455.0,C2123742401,2849666.97
5,fb2f0f6c-1dc7-5909-9a7d-90c3d64aea95,4133281,302,DEBIT,5380.91,C658851181,11659.0,C2074195621,2636632.69
5,e91d206a-61f7-5c79-adb1-31a8c8f48abe,1265162,135,PAYMENT,21829.03,C709749021,492722.81,M1090294332,0.0
5,171872c1-d8e5-5c5b-8c2f-9996888502b1,3613827,273,TRANSFER,128147.94,C662986141,171364.68,C407491418,4887162.29
5,9eb1930e-a7d2-5dd0-a9fe-ba63d7c99908,4626119,329,CASH_IN,189627.13,C1231749961,13742843.86,C886826869,530108.32
5,69255752-01f2-5929-980b-b973df07ec40,5456346,379,CASH_OUT,149944.15,C866905869,528338.0,C1830004781,3381298.09
5,e5f60833-b2d4-51f1-ba0b-21313d464c99,194215,13,DEBIT,6599.14,C748395497,46944.0,C1474097450,166701.48
5,d14f521f-8060-57de-9916-b0c9cd122fad,6213021,588,PAYMENT,20691.43,C1875254031,233219.02,M2120444253,0.0
5,dff99647-3ef3-5a16-8990-4842bc6e0694,4252,3,TRANSFER,75131.35,C1680139795,76089.0,C1261031890,23315.48
5,9d49596c-458f-5b31-82e0-8dd45c5e8dec,6356365,710,CASH_IN,201981.77,C1632923209,626.0,C2003678621,0.0
5,fc4f51b1-461b-56ff-a12c-f09fe147aefd,143887,11,CASH_OUT,135124.17,C1157187344,314637.0,C339254743,6162537.75
5,abc8dc84-3018-5c05-830e-7abb495ab95b,5521887,380,DEBIT,11543.33,C1650789511,61975.0,C1223607322,1206001.73
5,45ee67e0-eb16-5ac6-9671-12732fd17f5a,2530915,205,PAYMENT,5254.02,C234527798,321790.71,M1263101741,0.0
5,6d40c5db-4e5e-5c87-9626-a381b6f54e7c,5175201,359,TRANSFER,185951.82,C1941601739,403933.0,C892271971,199153.91
5,f2dd10b0-ea83-5239-b110-16759b0a4664,1817623,163,CASH_IN,28515.3,C1520903058,769692.04,C260097311,259576.15
5,fe96cd23-ce28-56a2-b0b6-e41ace6575d9,2410900,202,CASH_OUT,148754.08,C1177333978,163640.31,C664008974,769761.24
5,16bfca3f-5607-51f9-93ee-686dcdf2f39c,5171975,358,DEBIT,917.09,C159478130,15097.0,C773505268,1295614.1
5,5861d70e-e9f4-592a-8df1-745c47b242a2,452640,19,PAYMENT,6206.96,C554462125,50015.0,M50918689,0.0
5,7130681e-b799-51ea-a94a-1f42b0146e41,3132217,236,TRANSFER,69770.45,C490200978,122765.22,C2080451196,1153258.59
5,b6fea3ef-21c9-5bcc-bf0a-ce73223f3f9e,1896359,165,CASH_IN,81486.19,C1914238326,206599.0,C170264043,0.0
5,e975d927-607a-5c3c-adb8-6227c06b9a9f,2721803,211,CASH_OUT,36021.39,C1119905017,49604.0,C1227025463,183748.63
5,e3a0e05c-831c-51e3-9303-9354e0219871,5288018,373,DEBIT,4476.32,C1433657381,478748.74,C1249319591,188172.99
5,19221dcc-09e9-591e-90db-d7e910231135,1081520,129,PAYMENT,14802.36,C456798453,131458.0,M1476175974,0.0
5,90be1388-6262-5f10-ae7d-d8a71ff87155,4239674,306,TRANSFER,186238.35,C2123343077,383072.0,C1345063038,5711463.44
5,d6872277-0998-56a9-9fe1-0d83942f0f42,4448218,323,CASH_IN,116406.2,C844837583,4254328.25,C655139368,299025.86
5,8e361a09-2657-57d1-ae2b-bd310b9bc17a,6011259,448,CASH_OUT,14120.99,C856249149,20525.0,C1469325848,520943.33
5,620d9268-5068-56e4-a5d7-ff1182c62f4e,589707,33,DEBIT,3284.97,C1323931783,3997.0,C585106052,507122.49
5,a7381948-3d93-5a26-be1e-7d8238eff981,1601647,156,PAYMENT,5908.51,C1572876110,53231.0,M198805424,0.0
5,e4f2a204-acdd-5da1-8b09-a86f47e715be,4965373,351,TRANSFER,119136.92,C182758029,302159.0,C435960558,0.0
6,36f983d2-c3e7-5500-8814-615af9459f66,3138507,236,CASH_IN,52674.41,C5025233,57895.0,C2126053148,132481.99
6,fc335993-7e2c-5ea7-9d08-16796418d3ee,5451490,379,CASH_OUT,1865.61,C1685942190,57833.0,C291914810,1134687.67
6,a5f9296d-3efa-5bf3-b9a6-a6c444ccee82,6258023,599,DEBIT,484.97,C869247589,18618.0,C1018778448,126912.87
6,99a44ebe-dc46-55c4-b0ae-e0bdc9cdada1,898620,42,PAYMENT,1285.88,C814538360,20650.95,M1252864851,0.0
6,7e42cb6c-320d-5db5-98cd-17bed5640698,670616,36,TRANSFER,159910.55,C761311732,223420.0,C2113515873,27786.2
6,89dfa62d-d9c8-5a51-b401-d4f9136c9dad,4797881,345,CASH_IN,120228.02,C1659994215,104276.0,C93103087,0.0
6,bcfc6862-a78b-5dd6-baf3-5e48a3c8d56b,3499892,259,CASH_OUT,81364.99,C842090267,494780.0,C1689815830,96165.53
6,1cc79656-6134-5839-89a3-b092d57b3a4a,5479244,379,DEBIT,1975.57,C1539661806,13929.0,C36070451,118689.13
6,683df9da-9d3e-59f4-9a2c-4bc82fda6708,71719,9,PAYMENT,13381.71,C1771523736,2169656.79,M2041895012,0.0
6,a10364c4-735f-5754-bfa3-b876437375f9,1902464,165,TRANSFER,34495.22,C1677798354,50193.0,C663239320,1014083.52
6,f6ff0fe4-04cc-5668-820b-e40fb9d593cb,4515717,325,CASH_IN,60172.17,C1199236450,74932.0,C973646729,305893.82
6,28ce8a1a-6e37-5249-9545-b0b74bf3d634,1421863,139,CASH_OUT,33136.14,C241678357,84011.0,C1471012815,0.0
6,c79fb208-7d60-5e42-8c0e-40d347e79470,2888393,228,DEBIT,6948.48,C1243405927,121174.09,C378305481,445949.39
6,6f7bbe79-2418-5930-ad1d-e75c580ce46e,5131910,356,PAYMENT,7875.53,C2013681174,12097.01,M974555401,0.0
6,1f5df9f9-78fd-5097-a37f-eb5a97bd64ac,883545,42,TRANSFER,55952.43,C1355504143,1035784.38,C2022852618,557281.09
6,8263245f-0479-50e7-8d50-1b6d6c85852f,4627416,329,CASH_IN,332192.94,C551843360,1364527.41,C1571110297,567322.1
6,2e172956-2389-5562-84e0-93782593d673,4508440,325,CASH_OUT,143120.75,C899145731,415300.91,C1403471353,1000356.19
6,6948067b-4202-5003-b359-6ad4a0a977de,3589231,262,DEBIT,581.55,C1700611049,22253.0,C1851490021,1098859.75
6,c09608a2-68d8-506e-a00e-17e223eb67c7,4231719,306,PAYMENT,8618.94,C1780628326,60405.0,M1747695876,0.0
6,3a26f065-7e73-59a4-9eef-d3025b75f0b1,3550263,260,TRANSFER,42973.69,C532934557,98964.66,C1185137049,200780.56
6,a27d184d-5d28-5052-8dad-eb24df6a1c6b,4761350,334,CASH_IN,89842.18,C2088454308,60261.0,C1307875925,0.0
6,1d940974-5708-559c-8fba-f9215072442f,3408110,255,CASH_OUT,369918.66,C278209431,424482.0,C1641337969,585540.38
6,532cb3d3-5f9c-59aa-ba03-f6e2230b8058,4604924,329,DEBIT,17013.57,C869182694,23775.0,C197997789,3691137.82
6,c81a0acd-7db3-588b-9a44-72dfd46c70e2,5563816,393,PAYMENT,48946.76,C2034322712,479526.04,M80052277,0.0
6,429eb853-c7c6-5415-bfd1-c914b810c526,3812782,281,TRANSFER,26674.04,C1739803593,607547.0,C621257712,526908.14
6,4e1f5d0d-dfac-5477-800d-f585f8e4cd51,3053751,234,CASH_IN,15635.81,C257761426,29945.0,C136530383,427056.89
6,e8bd2556-4d56-5a15-9831-db93ac828a60,849140,41,CASH_OUT,422620.81,C200870400,518513.0,C1106020404,0.0
6,6b80f56f-40da-5f35-bdcf-37280fefba87,5983769,408,DEBIT,1154.23,C1739310542,200729.0,C804646229,210724.74
6,da7f3684-d1f1-51d6-b415-d5e9d704cf04,4133263,302,PAYMENT,48907.65,C2054457977,250692.87,M1667022308,0.0
6,2251aa0b-7df1-5823-8e8f-3950438b23d6,213067,13,TRANSFER,46491.49,C485149566,397335.02,C545845310,408575.11
6,f8c57f52-aa44-5d5f-81e1-d231232a92ed,358498,17,CASH_IN,255323.65,C1074980206,7079294.88,C747826380,663557.27
6,9c6b692f-47aa-5698-904a-cde86fc6919e,252427,14,CASH_OUT,151296.88,C809818338,1041586.01,C768673652,1583253.29
6,68a1258c-983d-5e7f-b865-ad70be4d3746,4840863,347,DEBIT,3963.45,C1538408386,51983.0,C994567079,928592.37
6,2218b09a-1ca3-5e7d-b0d9-8c2ea5ffcc42,1902814,165,PAYMENT,24130.26,C1665102811,34292.59,M172953596,0.0
6,1f0e89d2-468e-5779-8367-5b3085635d2c,170154,12,TRANSFER,283569.59,C120920339,763653.13,C1665979484,4660082.83
6,a425e4b3-b992-5be5-8e50-a375a50881a7,6355256,709,CASH_IN,309843.19,C843340007,10098.0,C1680177307,8625.57
6,3ee89359-b9b5-5aa0-811c-bde4275cce10,6332623,690,CASH_OUT,65.4,C674104011,10695.0,C145931792,0.0
6,a0e9eec9-5339-5869-8bd0-4a3b69db0200,2609765,208,DEBIT,5320.41,C735276669,579027.6,C779012243,153749.06
6,bfdb815b-1570-5c79-9479-b0bfff1f6780,562410,22,PAYMENT,2703.33,C122733008,50100.0,M1947994684,0.0
6,570e915c-091d-50d7-b86c-d80031c489d4,2875559,227,TRANSFER,53511.55,C757411397,125656.0,C151407027,450068.66
6,793ce8e7-d57e-5caf-86f5-967b65cfc5b4,5834076,402,CASH_IN,362721.74,C313004271,3208683.51,C1154812234,1509590.72
6,fa01e9b5-9514-5f56-a8c1-8a1e87b7df07,4533021,326,CASH_OUT,20467.3,C371105121,146623.0,C166640893,1106604.24
6,7361e073-9c82-5f2d-8548-1501f2f612e4,6113227,526,DEBIT,1238.78,C1822347863,226050.0,C986867205,314101.66
6,18f186df-5850-574e-bc12-5ac0d788a23e,3752696,279,PAYMENT,2963.58,C2000420034,17200.0,M1693122704,0.0
6,4536a69a-918c-5d76-9dba-623107918f91,2244607,186,TRANSFER,142579.31,C1081423211,270553.0,C1982808552,364475.88
6,c39b0979-23ef-58f5-ad02-2a26b0f38566,1482954,141,CASH_IN,210579.15,C1523147973,19434346.79,C1248300587,3269365.85
6,936d0d2b-408f-5586-8f6d-16aa87452b75,3676632,276,CASH_OUT,88752.02,C1440009538,192678.0,C1928861115,2419753.22
6,a601a052-a58b-534f-8102-ac88eae0de8a,1964094,178,DEBIT,6126.08,C451445596,14081.0,C426948504,38724.6
6,d2a32f65-adb8-5b69-869d-5ad6264a9a59,2431383,202,PAYMENT,7693.73,C1010695628,18952.0,M1353483511,0.0
6,7469ad2a-c63f-530a-88ec-23e11bcf4556,2644609,209,TRANSFER,4234.58,C906008127,20586.0,C600371107,304704.97
6,aa45cc6f-e1d2-587b-99ae-11e9214099db,2121822,183,CASH_IN,404391.36,C1368498344,1523743.19,C174311762,526882.33
6,4803e211-29c2-5222-b550-2af225cff654,2187294,185,CASH_OUT,531.07,C1074123180,250472.0,C1463074258,0.0
6,3af062ad-5815-5a8c-9f8b-3f09e9865e2e,5644407,396,DEBIT,4717.15,C206030411,219219.0,C170415334,6749044.18
6,7343a7ce-f112-5db8-adbf-1e931f58d9b4,919513,43,PAYMENT,5387.17,C1020023426,560833.47,M2147353614,0.0
6,fb8a9bd4-6bec-5fcf-b727-7d0705ba1720,1823466,163,TRANSFER,122810.24,C1946016606,257801.54,C11613199,5229468.55
6,e1aaa09c-6ba3-5887-9b11-041534ca575a,2420931,202,CASH_IN,3019.83,C853148766,52176.0,C1643803326,626637.26
6,a2e41c81-bc64-5321-b13c-eea35966680b,743363,38,CASH_OUT,171494.05,C113549872,198902.0,C496023193,0.0
6,537539b2-1eca-55bc-ae30-d94747c11b06,2992469,232,DEBIT,13985.97,C2102734532,32144.0,C2140369365,940444.52
6,47cee5b5-0f9a-5559-853d-91b51f88e7c1,1802489,162,PAYMENT,15800.11,C810879954,16739.98,M2050753771,0.0
6,48b6e754-652e-540d-b04e-77eafe782cf8,1653140,158,TRANSFER,9227.95,C79763908,20137.0,C937974561,166274.39
6,d8ac4bc4-83d7-5e9f-a090-72f1569823fa,3711825,277,CASH_IN,211195.11,C1179425781,902396.58,C974250535,1229443.93
6,4f9b0a41-1336-5d08-a8e6-7905d85457a1,2098425,182,CASH_OUT,115592.67,C1444087712,142838.31,C2066544840,1576199.16
6,134d33e6-a3a2-5550-b005-c20a8cc38221,1004340,46,DEBIT,3239.22,C347597359,25449.0,C114718353,338620.55
6,f01379f7-1275-51d7-99b1-bce06ed69a97,2417996,202,PAYMENT,2383.4,C1287591581,244458.16,M573225454,0.0
6,4052d61f-3f94-5d1d-935f-d8ec1112f3ad,349101,17,TRANSFER,743108.63,C976429751,1179722.2,C1632014213,123220.78
6,2460f192-8a40-5a1b-b3d7-f3da9a6294ea,637913,35,CASH_IN,308850.82,C96760663,103630.23,C379095181,515368.45
6,ad5abe7b-2ddd-590e-8680-03f70cf81445,1973046,178,CASH_OUT,15102.78,C367113409,21621.0,C809909474,2074115.02
6,80893ac3-16b4-5f60-89f3-c4288f3bed11,5060030,354,DEBIT,4996.35,C1986070139,19855.0,C1462427061,680302.43
6,54df7f5f-495d-5d7c-9e6b-3be8a0dfe2bf,5375968,376,PAYMENT,7233.15,C746832851,99972.0,M2118457409,0.0
6,f2eaa43c-f4b1-5f31-b8a5-0502bf86d57d,2090398,182,TRANSFER,91334.76,C1190026258,100667.0,C2000981189,286638.03
6,95fc3f3b-8a75-5026-9c4a-a0dbabdb89db,240171,14,CASH_IN,79104.58,C10545616,30423.0,C469364636,1879942.52
6,5ecc8159-9db9-5f02-ab6d-9d0586f40caf,4559762,327,CASH_OUT,51152.87,C1190198636,300374.38,C517690982,787797.6
6,849b5edf-3a75-54bb-ac29-5f705290377d,3157769,237,DEBIT,483.96,C1920914782,5025.0,C269975484,376074.97
6,faaa76fa-0e93-559c-ac76-cdeeb214805e,1763141,161,PAYMENT,23938.56,C1606534371,136370.0,M398554247,0.0
6,5d31e1d6-dd8c-5884-b327-db2187b33764,6349144,695,TRANSFER,74417.88,C1545118992,179110.94,C1245046077,953729.45
6,fadaada8-a5df-53e6-8400-cafff5f28d82,4269540,307,CASH_IN,98548.72,C1461722177,20986.0,C1655423506,770784.31
6,cae39dbd-1934-5239-b37c-edef8dcf93a4,3863519,283,CASH_OUT,16976.01,C1311290181,47878.0,C372035143,1069188.77
6,3d656471-8cc9-5f93-9d79-428b797d3231,2682948,210,DEBIT,3628.45,C266545574,11232.0,C574628584,943119.4
6,9de5e2db-f95b-5a56-b7c7-d330a5bee6db,2664794,210,PAYMENT,12066.38,C1694891972,77672.0,M666144478,0.0
6,683bb639-b383-5d87-9873-1dee61306dec,2869244,227,TRANSFER,165757.37,C671075236,228555.0,C1866333775,70151.36
6,b79464f7-0fef-58ff-8364-cb452e4e706a,1367318,138,CASH_IN,136367.9,C1518023224,3864529.39,C854696794,2021892.28
6,0b1b6c93-e198-5fe7-8c52-ce99b8aa8761,1672469,158,CASH_OUT,19508.04,C686433633,619376.0,C1955456387,0.0
6,63047105-0340-5762-845b-da1a3ade3c5e,1029982,49,DEBIT,1742.94,C344915486,15561.0,C238212345,77055.68
6,831b7063-e910-5751-be91-2619d14b88e8,272533,15,PAYMENT,3922.86,C1103114158,624837.27,M1671155625,0.0
6,f68510dc-deb4-5da5-91d8-8c3eefc8284a,662619,36,TRANSFER,70766.23,C1036027355,628919.76,C966359502,135544.42
6,4b238cf0-8b0d-5c34-a7f5-69ed6e692610,4543150,326,CASH_IN,209436.95,C17872584,4417868.24,C737549206,520954.64
6,44f656d8-f789-50ff-8192-036516dc5a30,5589378,394,CASH_OUT,22818.7,C2017328829,65365.0,C2079122254,544750.25
6,3f75da4c-2fac-5a28-bd1f-7b4733dd02bc,4212209,305,DEBIT,4920.23,C1500305576,31215.0,C2431571,224892.78
6,af42b1a7-fe0a-52c3-83ff-ff5adc797381,3032641,234,PAYMENT,11580.56,C1579371445,14056.86,M1216230240,0.0
6,0dbf7d7d-d5df-52eb-aded-78f268f117a9,5894092,403,TRANSFER,60847.02,C1742042787,359686.02,C2030422154,3681247.35
6,47cf7f6e-9324-5d89-b9c2-572cd784ab70,6231014,592,CASH_IN,86585.78,C954739171,8551114.12,C1698371518,16077171.81
6,3202960b-2340-5c6b-beb1-f97e53d3a33c,3107404,235,CASH_OUT,23908.47,C262480483,44455.0,C1170138973,0.0
6,2ea70c4f-d6e3-5ace-8f02-cc824333032c,2389339,201,DEBIT,331.93,C1556200478,6068.0,C346830293,108317.28
6,fea96b1e-174c-5de2-a585-203050d3696e,299642,15,PAYMENT,6159.17,C1945174655,679316.0,M42728715,0.0
6,d8b980c2-6bd9-5aa8-91a9-5f8ceb6ed790,2583591,207,TRANSFER,46789.49,C1347793140,126251.0,C741643014,1374843.12
6,e39a7439-f8ae-5ecd-a3c7-3936a6c3317d,4013719,299,CASH_IN,147051.75,C917312655,10909621.71,C175599988,4431498.04
6,f77ebe58-5bbe-5332-a66a-ec2e3f8a5c24,5782124,400,CASH_OUT,7164.98,C990135344,108389.0,C1570244562,1553442.61
6,54c0ed51-46da-5da8-9f73-58b52d6e42c3,1184963,132,DEBIT,1410.65,C601348672,37082.22,C320120258,365714.78
6,7fca8acd-b172-5432-8cc7-44c591b27c3e,3853886,283,PAYMENT,11452.08,C916910223,50257.25,M127835327,0.0
6,89d99087-9dec-5b07-b1d8-89468d66d679,3779489,280,TRANSFER,98387.92,C2121266211,121205.0,C1300467328,600780.15
7,39fe0d9d-682c-57de-bbd3-72a0ec3a6353,491278,19,CASH_IN,266089.0,C816066072,69521.0,C1033581998,2307912.93
7,ca4a33b6-2fb7-5bf4-ac8c-116bc042829b,4289120,307,CASH_OUT,209420.29,C973934093,455574.0,C1899959399,174647.56
7,deb4b48a-524f-53ea-9df2-196460de9c3a,2049454,181,DEBIT,867.27,C2044126784,50762.0,C428572616,1775581.13
7,ce10a15d-7230-5663-b432-73a4eab0c805,1787164,162,PAYMENT,5670.12,C379390288,261376.7,M141989241,0.0
7,03772058-7cd6-5f74-aea1-f5639c71f661,5662261,396,TRANSFER,174093.23,C1240896101,303376.0,C1240816601,190715.51
7,2848dc04-e834-524b-8a6c-571f17bd47b3,6011384,448,CASH_IN,101699.38,C1173856192,3319463.06,C359269902,148409.03
7,4a4dcb91-10af-5c4a-9af7-6655ec54a4c0,6151576,546,CASH_OUT,11694.4,C416065128,20654.0,C522000437,192782.72
7,99898907-2bf0-5f7b-82e7-387a666b403b,2993365,232,DEBIT,627.86,C1531434518,99383.5,C1788833175,117464.41
7,0312ed91-0dbc-53d9-9595-9a0bb2c6ad4c,2357363,190,PAYMENT,2573.15,C1943147992,22242.0,M1192352021,0.0
7,002b9f71-04f1-5937-9c16-3470136dd6dc,6362568,739,TRANSFER,194521.28,C1696012302,194521.28,C411128068,0.0
7,41da1495-acb3-5a1f-ab61-51b1f1ce286d,1633540,157,CASH_IN,50031.2,C1840718393,5396747.85,C870955626,536637.91
7,578a0cb7-eb86-557c-a856-370b35f15697,693268,36,CASH_OUT,52640.96,C117556796,316385.78,C2067051782,333418.12
7,e09c2178-5d0d-5913-8ea2-ba35ba399a14,362260,17,DEBIT,4731.92,C132188489,487532.97,C1902555764,680313.62
7,b0f5b3c1-fc51-5326-b57a-ae70edbb8f5b,545954,21,PAYMENT,11164.09,C1003057620,30575.0,M1943345406,0.0
