transaction_id,type,split,rank_within_type_split,deterministic_rank_sha256
e975d927-607a-5c3c-adb8-6227c06b9a9f,CASH_OUT,validation,3,b7be3404825e477316855df3eb5a7d127119b50f1768109e9760060ac041480b
64f027b7-b623-57ad-9445-e5cb9f8da8bc,CASH_OUT,validation,4,b8e5fc4ffab65621ab36a247afaa0fc461ccf8e6ba415bae7fb8b820e09ed879
8c1ab59f-906d-5c94-a21f-d4ccae4f61e5,CASH_OUT,validation,5,bfc08ca76b446254f8fbf17fdd03a545d7e6129987e8d4d802f364a63072f9db
67a7eec4-0a8c-5a97-bf5f-a2730e26dd04,CASH_OUT,validation,6,c21ddc913db790882c6389ebc27a429a99978856b629aae252ee40679c5df669
ddaabe62-1d39-5d7c-a2bd-bf703f2c0481,CASH_OUT,validation,7,c2541ead19ea10c2fbef1c0b77bca6f39414c3f6192c822a3ee73317b522afbc
8402b0af-245b-53c1-a8e8-c325353749c8,CASH_OUT,validation,8,c2d2c522ed1beffb5c06b5200a2c86232191ae60804ce1a358c9802e4911e0c2
961986dc-0142-57fc-9074-b29af5bc49ee,CASH_OUT,validation,9,c445f89310e41f3c20cda4e6735bbc86d13bd1a59ba9a5b544cf40bd10be9d14
1d940974-5708-559c-8fba-f9215072442f,CASH_OUT,validation,10,c69cecee21100362000557b86db8fb1c3470cc0ff7fa1dd27ef527d3e7ac8295
89613256-1951-574c-89ae-ead387fb6c88,CASH_OUT,validation,11,c6d0f09a94a59985ce454f6519042599ebd59edffb4bc54efbbdb8bb76698d8e
fe96cd23-ce28-56a2-b0b6-e41ace6575d9,CASH_OUT,validation,12,c86bc7803cf0f444c9a9aa3c9f23f87d1ecd0ba2e1e730a178761bdb58d4c891
d8918d19-6c7e-58e9-a11e-86d8430b4298,CASH_OUT,validation,13,c9b2940b04f89c58b2769e99d892f32d2cfa8d3b1efba5eba16662b99d69f186
e693db17-31c7-53ed-81af-b550294ccb49,CASH_OUT,validation,14,cbf6cc3fdc3294d4ad90855842feee1309eb10abdef9378e02037e48327a44f1
c85084a5-9850-5458-b1ed-4fc22c80703e,CASH_OUT,validation,15,cd3641a55046cdf152083fd7cf9060a53173a95e83fdabd3cc88aa3859928977
942e1e4a-32af-5630-a079-cd60ee7843df,CASH_OUT,validation,16,cf540de0f5e9733365e92b3d6096832e766732f8a62851c4e4f76bacf85745fe
686e5271-7ac9-524d-81c8-51ae52e6170e,CASH_OUT,validation,17,d04d4544d001c9f9646f65b6039f82666446bc725856247fb21794825a911203
4fb86755-81f3-587b-b377-695d2c54a26d,CASH_OUT,validation,18,d127b1a7818b3e33a692d64f2017c314ce0cd1ba31b7fbd5b3c86f515c79d4ea
6385615f-741a-568d-a792-0342106dcf0c,CASH_OUT,validation,19,d1a2304efd99ea624ce487ad48ee4153c6ac58886f9de49a7602a4933dcceb1d
55b7806d-cf0f-583f-a2a6-d3aaf3b7acdc,CASH_OUT,validation,20,d1b94a9157d21de7b308d38d70e918a9b127f79c8d7d9555ab7426f564b99847
321239b3-1a43-5628-9452-8cf98a400013,CASH_OUT,validation,21,d362d50b52a8a9e32db487ac45cf7a0776c67850b93d1dc5e556a4c9862af1db
39b5d89b-0edb-5f74-88ff-2d1c2d0687c5,CASH_OUT,validation,22,d43c493a5d37dc8827560c1ac24be136a4124d811e1d93cf83fd01fd63db62e0
e452b4ef-662a-51b9-bda0-f6cf6734983a,CASH_OUT,validation,23,d6f6b54d888f32e8c4f24627b908d2322692c2501c5d3b5b6ce2b038259d0aa9
df332c7a-6057-5227-afad-c21c3edd2c94,CASH_OUT,validation,24,d7479439b4a138f5a7394f48bcb0e82d041af168a299259d897c126be4f9d403
12f74c2f-806b-518a-acb9-244b109d6efd,CASH_OUT,validation,25,d8e6fb51cda01fddb7ddbf1ed774630562afc42281798a3bcab2e4423c82449a
a1094f9a-ec4e-5b9b-8e0e-4a0934307a00,CASH_OUT,validation,26,d900a56ed5bad6123b9c3351e5bb31619800c4c442863a35c48e929be7924867
677e7211-e09f-56e2-895e-705f23364165,CASH_OUT,validation,27,da5731aed3fc70bda02281ef64ce6a1796c83142e871fde2134697391ae6ad3b
28ce8a1a-6e37-5249-9545-b0b74bf3d634,CASH_OUT,validation,28,daddb50cfe49f3a79d36b43d820a8c0547c94c508829ed812ccb26f6de717e18
1c91a4b3-8e7a-5bf0-8a6f-6f00cf17fedc,CASH_OUT,validation,29,daf1d1b88c9d4121a82ec9c76dea705d4e93eb692c5ea8fbd09b54bcb3df48e6
5991f28b-9414-552e-94c6-4f311aa07941,CASH_OUT,validation,30,db5c884670a087abb89233231436db1001013ad7e7d19002ef246568cf932366
4545a431-48d9-5d30-9133-a18bb53f106b,CASH_OUT,test,1,dd83701be41a435fa8b348ae4ae98b5a157d6928e2555ca53d10ec1eb849523b
4f9b0a41-1336-5d08-a8e6-7905d85457a1,CASH_OUT,test,2,e0cb67d4038d64d98c56d01b6b6ddca1c1146e7c5bbce19ed5749ed4a6800a40
fd92decc-813d-566b-bc9a-6f62a81c4619,CASH_OUT,test,3,e164f6653a52af175c185f526ee2b2fccda39e383000b7095ec0805bb052192c
47d1d229-1706-5b29-a434-27dd76dea888,CASH_OUT,test,4,e25055aa490c352401a80bac5da53952e1e7dd6f5e7b0be4309cb7976311d084
9371da9e-e454-5717-8021-b6ce908e0468,CASH_OUT,test,5,e5fae266d12335457ae8831b5f008d5aceb5441bf301fabf04cc08e88295dff9
bcfc6862-a78b-5dd6-baf3-5e48a3c8d56b,CASH_OUT,test,6,e722cf6428e4b68e597fb58dbbc035feaf755188d5ea0e3ab58e9ea7542979f5
401aae90-ce77-5922-bc4e-cbefcfea7e97,CASH_OUT,test,7,e87890a130c581f261f5ffe380dc9db39eae5a65b6b715fa4c5c96f46c0a520b
cff5fe9f-6668-5d81-8d0a-d23fcf9761b1,CASH_OUT,test,8,e8f18c7cc688565e89fc3c774b90b7eb0cac8d72cb047f952d63068e25666ee5
f9688e28-22ab-5cfa-8b1f-0b356440ba0e,CASH_OUT,test,9,e93f4a0a1c7b8c09fafe2bdf4a9830ef661e915a0cb7853faa58f8a99bff0562
893fedc6-5aea-563d-b0a4-15d5db55cbcb,CASH_OUT,test,10,eb6fa4cb97ee42b4057bea96ca341fd16ddbc2078d7b340d33f8ce8a4e7efc32
3cd00f57-7925-54dc-a73c-d5e44ee8f752,CASH_OUT,test,11,ecab3c440eda3bb42a2b406d173b296c53357716b66e483b5d81cb33fbfb1a28
8a877668-9d59-5f4c-8d6d-0e044a8cc54d,CASH_OUT,test,12,ed1ad3d2b47037f92990a9d4179b68da9b45aa1295b525e8a9a4227fd9ae7aaa
9ec399a2-bf8b-5761-8e30-65604ed25109,CASH_OUT,test,13,ee0f0e913b72186e74163537c378214f8496042bda3c93cb72c1a51192f21a65
4a3f37ff-9d88-5c0b-904c-3bdc10e342e7,CASH_OUT,test,14,efb5b941d71fb48d2cf62a87d0d94b48fdcddbd2f495fb57572664462e144761
f1b45904-96c7-57b1-bf21-db5363440a77,CASH_OUT,test,15,f035c6214a336bd9ccc4a6ddaa77c2e8df86fb70fdbbfa6cff4655c14ba61bb0
cb85f853-2679-5b47-8367-46751015e7bd,CASH_OUT,test,16,f091e8ca702a2f14dba247f9940c7a3111c6a1e98fa37b16fabb7356a5dd9a8b
7730198b-eea8-5f08-bd4c-6d46bf87c819,CASH_OUT,test,17,f1341f5ccaff114735639518ac7e3b404ec0e8e2d69dfd7aae3e98ad5f5ea451
d1590c6d-d040-5ea0-95c1-f108b14529d5,CASH_OUT,test,18,f1436d29cccca65fc2a9f629f499615688cf176161b722282ce65c24c49b830c
2239011b-d3c6-51b6-b7e8-6f6d065bb3d6,CASH_OUT,test,19,f1829ad49947cebee79ab8a334201ae24248a26faf84a101ccb59a4dae567922
41b46779-6411-5f87-b815-259a5c5fc857,CASH_OUT,test,20,f22a6e0572db45c995767e055c74e692949fb07f7a3a68c2b202d1a562f5de26
71bff752-376e-5f70-8018-677978c9e7af,CASH_OUT,test,21,f2b83f57ab644eea2605c674d19670761d02397b38f18727c7669021fef0f2b1
2e172956-2389-5562-84e0-93782593d673,CASH_OUT,test,22,f32e757a79c6a83acc4dd5b0e0dbaa04ee27e7ea34b47cdc1a64697ffcb00032
12883821-e0bc-5420-a24b-47236bcf8b94,CASH_OUT,test,23,f54624760c62c983165aa111ece1fa532cce672dea86716adbd006f16d645f59
152024ed-21c4-5c7b-a73b-13722e402004,CASH_OUT,test,24,f5ac435d7f7d9d9a2ca0f9d90652ec90b22d92a3d85054548e24156a40e6480c
8de8f28d-dabe-5e50-9a3f-f5b4e6975531,CASH_OUT,test,25,f909f7bfd1b039897468d0e70d5d81d23d93f95a485b6d3cc1f1e8ab261827e7
b5924591-7c03-5eaa-afc3-2859e1cbc161,CASH_OUT,test,26,fa6a1cbf4df647260aa4469036b20b2deabb9493c8fec349a3fa69252f71866b
ab2c9bcc-09ac-5df8-8df1-5a1897d29c86,CASH_OUT,test,27,fb63682fab604ff1884f2ddbf4f10a207e13f20628e09ca86568c5aa05f49e20
e2fb3c12-5089-55ff-a7ca-758dea5b038d,CASH_OUT,test,28,fd5f053ed5cc8e65809669e81ca782a33fcddc22deee605ea5040c1da894e7db
d917727a-9146-5f70-9925-dffb7fa140f4,CASH_OUT,test,29,fe4c7928ed1279d24a3b1505e2bb8deab8ebdf2601d467f4cea5a365a09c8e8d
b8ba72d8-1867-545d-a9b7-d50d5a2465b1,CASH_OUT,test,30,ffe1166e7446c56a10f74420bb3f6233167eb5560974c6e9a24c644b5c848586
77441821-25ab-5f4e-b499-11bc6a0209da,DEBIT,train,1,017c30190190276f268c18bd424c25c7af3b8800ae1f8ffe8070bb124b4b6de0
a0e9eec9-5339-5869-8bd0-4a3b69db0200,DEBIT,train,2,019d225277f289816712ba6b1e2436e9e7aad1304bc4045f0421abe2b84c282b
73271237-c3b4-5004-81a6-22e6f0b50d6c,DEBIT,train,3,0356cbfa2941f0e8dbe1ec7ae33da51dc219740a57df19167a181d1e0da7459e
5e9ee4ae-31d4-50b7-8fb7-03920323038f,DEBIT,train,4,062df95083525a6c4235d0099e83a3cd68722fc8de648534e679118415fe5cb0
1e511552-e132-544b-8ef7-190c634d380c,DEBIT,train,5,067f0df76e4a8957451532fb5b58a834ff5537f71a3b0fb01bca71b23aa01940
122580d8-53f8-5ed8-a06f-6182625c2c80,DEBIT,train,6,0697113dce7e305dc8e01616e6d12722be26bf710b2ea377258a0c2cdf7d8761
baf3eff7-682e-5316-bad4-8f057269cbe9,DEBIT,train,7,07bbf699a922e277923edee8dc5286da13f3e9e15261dc7ecc0913d53d63e4d3
60b21c7f-6e2c-5538-9dbc-4cfcd985e703,DEBIT,train,8,086f75572e91609092fa19abd8ecce879cbf58930e5dfcaa641aa2dac37e94fd
c313f7b5-b8af-5d70-ac7b-f8c4c59afda1,DEBIT,train,9,0923de1a3287b0dd0279b451d5c8c1a6eeb051ac20bdd39955d03b83bee61739
442336dc-4c7d-5168-a98a-0e5cd4740dcd,DEBIT,train,10,0a4bdc9efb1b1d35bf62d39c5a343a570dca0e59dcce9224ff5ebf8fb355accd
7e7a209f-b2dd-58a7-8df0-ff03e223de42,DEBIT,train,11,0a6768d2b0e2b1e6311d41643817b3adb0184a0858d6e161b647275fb6fa2231
532cb3d3-5f9c-59aa-ba03-f6e2230b8058,DEBIT,train,12,0b25e2f31c8f81ac3e3457318d752bb5357c44fa7fe0a09d135d91f9cc0c7dc9
082079e6-26f0-5c4a-88c0-058ade7de1c8,DEBIT,train,13,0b5d1cc847a29c8ffa439fbecf6f721ac918f630604772de26d3dfb0e0d21c4b
e3a0e05c-831c-51e3-9303-9354e0219871,DEBIT,train,14,0c93fe06802d8452d8520964de94dc12c3d9669a5342bcbbb05774d5bd390ec7
dfa60478-6e57-5e1e-b803-86250756b81b,DEBIT,train,15,0e1d6ba186ee435997921b1a2162f30b9aff64f9052dcbe15c2be28a5e982724
c79fb208-7d60-5e42-8c0e-40d347e79470,DEBIT,train,16,0eaa838f30a94edd9a48720a18084559f0c09160eede188b73e7761aae7579ad
2ccf2e7a-abf4-57de-bead-3519274ffb90,DEBIT,train,17,0efa9118ce5e65a9549a22eea0424839fe310b9efca3583204ee7ff9560e3b4d
e04e9c67-99bd-5543-ab47-58a49eed3461,DEBIT,train,18,0f7456f43a6faab550659485bf8607ea7f4bee86c5dfc2cb75da092030991c33
a248042b-225f-5d15-a467-084a761b6bdb,DEBIT,train,19,11563b96981a65dbcdd254dcd177192f5c6a20a91a270ea744c695e48293d142
6ddc0cde-0784-59f7-aec5-19ced2c9e071,DEBIT,train,20,1194706759ee38c98dc5407c5d16932ad154c8fc05ad595a41ac9a6b1ec98747
cb31f421-f95a-5945-96f5-c96c726a1a97,DEBIT,train,21,1240e6f67a845fafc358be8e4641fe73c89ec96ba61f6f34371ae4c3855e0c9d
5b836fd8-e7e6-5c35-8826-28cb27241912,DEBIT,train,22,14351abc66039ebbf13c35b86a67ef989bccac56edde8453c13c1778b6e3136f
aed53e97-d692-5d8c-bf0f-90e597964acc,DEBIT,train,23,14ff422f73992545099b2c3ff2acac1d2a3af92f78c4154dae4d490d18e3b569
e5f60833-b2d4-51f1-ba0b-21313d464c99,DEBIT,train,24,15575012572012b4a1aa25edb5efd4f7ba2d1c7399baa60047622104e7f92801
6b4cafd7-39dd-5461-b14b-a063ccb40f22,DEBIT,train,25,15b01075b78af3dab8fe95847ea7dbaf035c6834ea2af6fcb1cd10c7794099e9
5fe3a987-a36a-529e-a260-389df65ce7d7,DEBIT,train,26,18812bf6892413d1c2b595c2591d4bbdaf4617ab7d69c417a2d82127f9638553
f447e6f4-696a-5b48-b681-4bfe2e1a6f29,DEBIT,train,27,193fe75bde57a7422f83b5870a77ddab777426433c8b6ba6b0ce0fe3c317956d
465943f9-b405-5f0f-bab1-3dd89a9e3adb,DEBIT,train,28,19a5f86896f8220f6e9d30d6ec86a08dcde4083d2ee771575850d0a2fab50f4c
2f066c91-12ff-522e-8288-1aed3b49b1cb,DEBIT,train,29,1a04b85c0882b1b6e9a4633ffb3b7df1df919faf0d5e6f0606558d68ff0400e6
e9bd7991-c48c-50c3-8031-a8a2f7de6563,DEBIT,train,30,1a424a3fe1122f0e3df4635db20fc3c01c54f45ec1fe8a24925a2abc9588173b
6af0b569-6c94-5aed-b3cb-2cc12b2a7e55,DEBIT,train,31,1ce8f92f67eb7d06439cb6e3e546e0516e748db0ae30af939731ce258633288f
c544b2e1-d44d-5919-8c62-3ab23b57c598,DEBIT,train,32,1f766c6f6ac8aacd20b598ac3fcac9d53abb2961c76d1cd7eb1b64a861bf685f
cbfddff2-613a-5628-9014-59095d82e161,DEBIT,train,33,20e02205bc986631d86e97f495189dd7e8e4059a81939fd10bb26ff8e4534d45
5f21abad-e8a7-5390-8c54-664bcbe8c078,DEBIT,train,34,22b457d5d705c7fcbcfebce0ff4f4192eb5043ddc58a9086260f6c2462544255
ad9ab5cc-c83e-5d71-8c04-043a1e42515b,DEBIT,train,35,22c513482dd73ff1b66946dcffa43a0a3cd78818bc4745dc7dff1aa620fc93b9
7c0a0d00-fbae-5b99-a78d-b2bc37775dde,DEBIT,train,36,231a0b87d06ed292f4f02533bd266a9aab6cdaff4e2aa4bbbc80cb25a301a702
7ef86083-8792-51f1-8994-045b3a8d200c,DEBIT,train,37,24ab49e120f8109e9e7e61d5e01895eddcde19f8f5ffdf33edda8c2c9bf98bc8
1ff689b3-6ba5-56fe-b8fb-8fdc609c53b6,DEBIT,train,38,2539ebc836e8e4a169c2358164acae4de807b12d3ae0a6a05bb644246abc98bf
ff197331-c0ec-514d-848f-43162aefbc43,DEBIT,train,39,266c69acd18c23dfbc9c2d99979f0dd0fc181baa169c331163d040f1828d2cee
4c1b68a2-df2c-5e23-899f-135ec5d4047d,DEBIT,train,40,27830ff1b5da34de2afeef63c9536cec65fd7e8060642eb397341a030a0310fa
80893ac3-16b4-5f60-89f3-c4288f3bed11,DEBIT,train,41,294c624bbd598ce645feeb4c7987b4b35c98dc6191c0350add9989f820b6fae5
96f3544a-a587-55e2-9e96-879383d8a2d7,DEBIT,train,42,2962007d06f422e0ffe02c767a354af5287401d982c3817b5bb99a86f981ac27
052c87ae-edb7-509d-ad69-c6647c7988eb,DEBIT,train,43,2a6db08a19cfc34f35e21e9ccd1f8b1c59d62f2406d13d9a2627f0118e918af9
c3ac405f-649f-5cf7-921a-bed0dbb413c2,DEBIT,train,44,2b5dd731079d5ece900a465cb91032304490d684e74e171727a956abee9d3235
4efbfd4d-5a0c-5c62-bf37-db1c5e67d403,DEBIT,train,45,2dbc54c8a5e01f06c841aac1691407ea9fb2361cb18b64b11533bc434ce46d81
056650cb-a96b-5432-815e-2fcc7faddedd,DEBIT,train,46,2eeb5e0006a612b78884c4cafbde4a027244976ccc8bc2c77f803b85a37fcc73
deb4b48a-524f-53ea-9df2-196460de9c3a,DEBIT,train,47,30f00a7c6982410ef8753bf14daa2be4f125580c5d4bf419b4cf77eb9b85791d
e9d650d4-0af4-524c-bf9c-4def79283d34,DEBIT,train,48,3116f6d5df4ab54ac7cfe4c7a00d16cade82e6a7d44f3010d60f0a48d216fbc5
dadd00c9-1ec1-5dc7-81cb-272880c321d0,DEBIT,train,49,313c885b882137b3ad46978b79c487bb0e8e8bcb6c4bb46ca5219278b437befe
8f88d670-1ccc-51ea-8811-46425039d711,DEBIT,train,50,317828523877089902eef5ed656123b344db0437c8aa13a94962699b546e8387
16bfca3f-5607-51f9-93ee-686dcdf2f39c,DEBIT,train,51,337254c6483e0a78a9dbca854008f0e1c9d67dcd76412bf7506070d258d18b2f
0087127e-c89f-572e-972a-057dd92716c6,DEBIT,train,52,34f1ea974a413ba112b53ffa85eda9c596eaf5b1f915307285a173d3c318241a
619109fa-03e4-5569-b261-fb3c7168a802,DEBIT,train,53,358d72b084e28a3fc5f13d8dc9c8a9504260202f86433e4a80f3862c53e718e4
abc8dc84-3018-5c05-830e-7abb495ab95b,DEBIT,train,54,3744ba2e5cfdb31e96555041699bf783856e34f3164e991a543ba72fb41b8cd1
3dd4141a-5e24-50dd-8cc7-29c9dae5058c,DEBIT,train,55,3b70b5fab6e790a48a171f73d13877e66936426f0d8348d3ea3f4b86b23c8657
7d5aa29c-2e7d-52dc-9566-af5f9e77c2e8,DEBIT,train,56,3d1e3f5463933e7d2505aa875d113801c02218957f3715fb7e3332fe58a4f2ae
94edacdc-ddab-584d-8c85-98a588508111,DEBIT,train,57,3d6b9893ea8013cc2b2441b8e0a98fd380da6973f33dcb4545eddebf1f20dd6b
620d9268-5068-56e4-a5d7-ff1182c62f4e,DEBIT,train,58,3f4fcf770ab59dc24748b75ef7058d6c89d9d6a7040d736cbc3b303633e7a8b7
67a912ca-3622-597c-9bd8-2bb369faec63,DEBIT,train,59,40018a79c7e54292f69b67b0de1073aac5caa1d99c9caf84fcbc3ea4f171b184
392c7d8e-86a8-5c33-b71e-d1f21cbbda82,DEBIT,train,60,41a1fdcecc9c89f3c3dd11e89b1c0b8200ab1b602ef125f183f5968c31b6d104
a4a8fc5c-bcd8-5701-9b29-a99d0088e6b3,DEBIT,train,61,45a8059ed8d1f8c3fe2e66f9e6feea849f17b92ffd69adb8ad7000b4a68de62d
5bbbe317-cdc2-5cd6-83c1-e78ef21185ca,DEBIT,train,62,4812d6d4758f918260860d3b086923ac78a9ab4ca41ee08350928fab6ebfe5fa
0e2b52b3-6428-5b97-bb81-fd999255da72,DEBIT,train,63,49404446d40fb3101881e0de2714c2a5e76f190aabf1f9e35e85e5a12064f47c
01c21ab9-0508-5411-a641-0f98dacce6ba,DEBIT,train,64,49e1552ecadb34849c6a1a4206720988fb70d97a2d40a3e3ae71ea2e7055e2bb
48fd5036-9096-5791-9306-d6470463627b,DEBIT,train,65,4a9dcfe142876ed0e2ff73cb12d9ef1795e88fda57c8b0e3ce3eb98146c3f42f
37ee98da-5ed6-55a0-8228-034d423f3702,DEBIT,train,66,4cbd5ba22e404a1a37f9ad37e0eb06df80ce423208a0c5548e2f25c2663c7c1c
31e6944c-29b7-55d1-8487-5d2d17ef3627,DEBIT,train,67,4ccb93c6084006959d901d79b9993e50658b33c699338aae5144d40cfcfc3383
719e71e2-3fa4-5e27-a987-f131148b8eb9,DEBIT,train,68,4d8f297c0eff084349fc23b46f33372f776d471ae30c7b516679dd8c9c197708
89586149-3663-5a53-931e-ece960805445,DEBIT,train,69,4eac9843a07496882a3b3e61bdc72bbb3efd28546bf4d3aa7f02daa78a37fb5b
88a4e892-e86c-5ff3-8d1d-5fc3884bb8cd,DEBIT,train,70,50b8e6b94724112096cc9a686eda3480c586ce9076fba7e999ef42141071dcc7
0f15a669-11dc-56eb-a4b1-9ce1e392828d,DEBIT,train,71,50c0b880cd68482e639144883915edcdb2a889bd5e8eeffdfb2b4b1b73892d07
134d33e6-a3a2-5550-b005-c20a8cc38221,DEBIT,train,72,53a61b40ddecc409c7fcee5b680456e51a12f6b22f8f5db243aeb8e9fb9032fe
2c6356fa-0c31-5ba2-b738-dc93b35bebc9,DEBIT,train,73,55d8968dc83b9ae2e9ff765c866d4f405e76e34b78e5fb8652fb32c139c2187a
aff4c9d7-c8c2-5ae0-94d5-38756afd7e0a,DEBIT,train,74,56ddb4b188b2388cbc5dfe804b4bf717bb25dcebd024e0edc9ee41a9ba520d1f
eafc5389-e1b0-5380-842d-43b9eb97e4fa,DEBIT,train,75,5b552ff3a2825ec7eade271da5026eb908f4213b4adbbc2649e563f802b1843b
bba0420d-76a5-59fb-b735-61731503a972,DEBIT,train,76,5d74f096823d849513e2b1d52c05baed2f3db653749cd67e1d945bd598a0a08d
7fbc8248-50ee-594a-8bf6-e09f2c882422,DEBIT,train,77,5e8c449d4d78f75ad3ccbc62c2e3102de933573e7fee5432dd8fa628fe450e62
96c5172e-5e26-54da-80a5-73b831281be6,DEBIT,train,78,64acdbf6be90a27b15a7a11263078e5e8bddea650bcd36e9e6a9d7330ab8d2c2
314a3933-a222-5e37-b782-eef32559529c,DEBIT,train,79,655ed9a30c1102c1ac18bc6ac82e110369530824c6cbbe394cdf17ffe02350b0
f0be7b89-cb64-5e2b-9161-e11be9779336,DEBIT,train,80,666a04ec669ce449077ebb6b3cc1de6f1fdf35239469dbd58d9e1bfd4337f63a
849b5edf-3a75-54bb-ac29-5f705290377d,DEBIT,train,81,6a03fc9fede23931fd8f6147df83c2112affda9825148660e729b1aabdddd11e
9e69c44d-e989-50b1-8769-3f5f308dd1a8,DEBIT,train,82,6dc1a48eb049a454cf19b2fb693ed83fabc330a87ff1d5146a1f5fe9bc08028b
260ddc4b-781d-51f7-82c7-b79f8cc3b60d,DEBIT,train,83,6dec89e0e80b166726ed10431bc750d406ced91c87ab6f09c8c9ca1151671641
be800447-38be-5aad-8657-13289a272563,DEBIT,train,84,6e6fb4c9578315c5b081b332dbb4052a7bccf18525614ee7ae5fd32a8c50f064
4f4461c6-d62b-5328-8f3b-800dd35e5de1,DEBIT,train,85,6f055df7f9801dfae4ce0121d38ec5b2973b0d3cf89ec6e0796c58f309630354
963c60ed-7a43-5f99-8fd6-b6ed50ab0783,DEBIT,train,86,7258b9a2efe4c32fb6d074834e7fbaf73e6f69c1c8991ebf765a0919d5050a58
b4ce37f8-440f-5250-87cb-8054c273581b,DEBIT,train,87,728305bbed6d3bf0bc96896d09a450ab91da4af5a9575eea6ef56edd37eeacdf
fb2f0f6c-1dc7-5909-9a7d-90c3d64aea95,DEBIT,train,88,7669d8a079d52bb0a06aa35a3a66bcaed86b560eba02972f5155ba4d32145aed
6d629a4c-fd39-5eac-a4e5-4fbfb5e7d899,DEBIT,train,89,770d64a8410b4ba7ae9e11bf5dc685682efe00bc333cd579a73b34fcceecafcd
fa79fd30-8d8a-5353-85c8-707f330b869f,DEBIT,train,90,7747d3e7f1d3ef7f5c054bf548dc5c3a71ac978fb3d6c9eb2c86fd62aa5bec14
73f4bb7b-ab56-5c72-8a5a-4c6da6a3e372,DEBIT,train,91,77b37ebd720e956bc4881455064fb7b0e1cf4874fe5e6f24be7f28b322eaacf8
9e10df8d-ae2f-55aa-a68b-5601d04eedf3,DEBIT,train,92,77e9b604191f786403964563e1046a3205a5f2c2ec54d9f7870d6108d26edcbe
ace314b2-306e-5b2d-9675-1b730376ae7d,DEBIT,train,93,7ad3be7e819ed7ff423fd4028a02ad287b422a1835fa2b78a4f634f751df37d5
f6197560-3a67-5180-9dff-4fac5c453ddb,DEBIT,train,94,7cd21a05e9e3637027446459587645736a312943221c229a6aa1bd387ae2c6ad
f7243ea5-deec-5f52-9b35-c29ade0db0db,DEBIT,train,95,80d13376294c759ed68d9442dfab22b4eb8028ba7321d8dea28be30e03f86a2d
282ccca9-f3f2-5b5e-bf6a-99c77d7e91f4,DEBIT,train,96,81169a6e34addb29b3b0ea686dee502b1018689d7a556cf010294d3be33829ad
d642847d-02e2-5cbc-9e0f-087de083a0ec,DEBIT,train,97,8220c623fd1771b8af2e35f636073042bb2f59795d16f6f361abb56f30509472
d310226c-8cdf-5a9b-93c8-6e55c20d5e35,DEBIT,train,98,82ee3a761d7a0561404e78dec14282f4ae64b63316a20162967c6cf328adbd4b
68a1258c-983d-5e7f-b865-ad70be4d3746,DEBIT,train,99,83bec7a757a99975cb3f40dd728da83fb085e38b0c00b25a04af744fa2ee36d5
10eaaf9e-0c47-53a1-b244-c94929cb486f,DEBIT,train,100,83e2b6f5d88df47834c21294493fb357299920ff672df97a67385d8d7472aaec
42a3b91c-40c4-568c-90da-8d64749f198c,DEBIT,train,101,841140627a58b0d980b3f8c8448de3e479cf66163630903847bf4a0411a7c348
e525d3ed-010f-57fd-b832-6120e38c684e,DEBIT,train,102,845a592fad920b4b134b3e4fa14273c061e09602eb697815da7a5509aea47e9f
85e5f56d-c455-54f5-9d31-3b14fe4da9b5,DEBIT,train,103,84a2ed8a3bbc71472245ca43fee2fffecc3890b16f2839e2754568dccca29f1b
0ca950b2-a3e8-556d-92b0-6dcc731da193,DEBIT,train,104,8605e893f305221f14f1e832adb47384cbd34fd08067438878f23fe4c7448c25
f49073ea-74a7-52b0-9095-646ee1e5fcd6,DEBIT,train,105,86d285b360f361ae85fe562ddcf8e1ba7cf0bfa8269c3929644e34ce68f24994
537539b2-1eca-55bc-ae30-d94747c11b06,DEBIT,train,106,875ec67c0ac3ebaa4ab1e14e4a474435f0be1b18ebafd58d0fdb305b4a3086fa
6fd53182-dcf7-5ffb-b45e-e9e9e65d5328,DEBIT,train,107,87d8515f4285ff749e318da2e47185170a08dfa51e92603bc1588999d094d544
ba1a161d-bcda-5fb8-93e9-1da22f5a65b2,DEBIT,train,108,88c9e88bed9fce740dfc1b09355215e0c3f0c8d90828abfb79480a1c11e8e8cb
75e1d75b-c0c8-5c75-952c-4909fe007730,DEBIT,train,109,89e8f243291f0e7b5146aa687d4dffd7a4b591872fd267b344581262690f46f0
b26c32e9-b2ce-5796-8cf4-dc97739d6255,DEBIT,train,110,8c859583df955e77661dba517525f6ba1d709232ea2893f3589662cae2583a01
19af3230-a76d-59ef-8e4e-9776da7276fb,DEBIT,train,111,8d71a23e1de838f20ea500a52f0536b9f2bf9723f4bbc1511aa49f95103e2251
19f1d0d1-9e4e-5555-9e8e-4adf8816013d,DEBIT,train,112,8e134ea2944d9886e85d8eb0fe84410d64b1b0e245e1f471e24fdfec0b84c9bc
34f66708-03e7-54ce-96bd-68fb55af9d91,DEBIT,train,113,8e965c6192fc78f626d49d57d7892031614cce0313b89d637ab4d598591ab226
3d656471-8cc9-5f93-9d79-428b797d3231,DEBIT,train,114,9031f0f86466a0d650c798350c8dd5aa97345eed6864cec753e8979418e33862
c9c6b017-cbbd-5706-90d5-d53c308af760,DEBIT,train,115,924ed0577a63aaa70c3d68df3cbcd5bc94e5f1d0fad1d23a3c2ddc51c1330b0c
