split,transaction_id,state_replica,type,node_profile,active_workers,queue_length,simulator_regime,service_time_ms,actual_queue_wait_ms,completion_time_ms
train,69255752-01f2-5929-980b-b973df07ec40,2,CASH_OUT,Medium,2,0,idle,36.964241,0.0,36.964241
train,6941b8d3-e95e-522a-97bc-db1b0fc3c553,0,CASH_IN,High,0,0,idle,22.200205,0.0,22.200205
train,6941b8d3-e95e-522a-97bc-db1b0fc3c553,1,CASH_IN,High,4,0,idle,22.200205,0.0,22.200205
train,6941b8d3-e95e-522a-97bc-db1b0fc3c553,2,CASH_IN,High,10,27,surge,22.200205,70.63310318556238,92.83330818556237
train,6941b8d3-e95e-522a-97bc-db1b0fc3c553,0,CASH_IN,Low,10,7,busy,37.558685,36.85438791874979,74.41307291874978
train,6941b8d3-e95e-522a-97bc-db1b0fc3c553,1,CASH_IN,Low,4,0,idle,37.558685,0.0,37.558685
train,6941b8d3-e95e-522a-97bc-db1b0fc3c553,2,CASH_IN,Low,9,0,normal,37.558685,0.0,37.558685
train,6941b8d3-e95e-522a-97bc-db1b0fc3c553,0,CASH_IN,Medium,10,21,surge,27.09854,72.15979594876566,99.25833594876566
train,6941b8d3-e95e-522a-97bc-db1b0fc3c553,1,CASH_IN,Medium,7,0,normal,27.09854,0.0,27.09854
train,6941b8d3-e95e-522a-97bc-db1b0fc3c553,2,CASH_IN,Medium,10,9,busy,27.09854,33.524366677736815,60.622906677736815
train,69b503d4-bddf-5825-80d2-b5947af68399,0,CASH_IN,High,6,0,normal,21.62701,0.0,21.62701
train,69b503d4-bddf-5825-80d2-b5947af68399,1,CASH_IN,High,10,6,busy,21.62701,17.344820509897758,38.97183050989776
train,69b503d4-bddf-5825-80d2-b5947af68399,2,CASH_IN,High,5,0,normal,21.62701,0.0,21.62701
train,69b503d4-bddf-5825-80d2-b5947af68399,0,CASH_IN,Low,6,0,normal,33.37508,0.0,33.37508
train,69b503d4-bddf-5825-80d2-b5947af68399,1,CASH_IN,Low,10,5,busy,33.37508,27.113478445685544,60.48855844568554
train,69b503d4-bddf-5825-80d2-b5947af68399,2,CASH_IN,Low,10,6,busy,33.37508,28.49014119364582,61.865221193645816
train,69b503d4-bddf-5825-80d2-b5947af68399,0,CASH_IN,Medium,0,0,idle,27.868304,0.0,27.868304
train,69b503d4-bddf-5825-80d2-b5947af68399,1,CASH_IN,Medium,3,0,idle,27.868304,0.0,27.868304
train,69b503d4-bddf-5825-80d2-b5947af68399,2,CASH_IN,Medium,9,0,normal,27.868304,0.0,27.868304
train,69fbceb4-cd5e-5845-bad0-e13a158899cd,0,PAYMENT,High,10,29,surge,25.030742,85.18858198835706,110.21932398835706
train,69fbceb4-cd5e-5845-bad0-e13a158899cd,1,PAYMENT,High,10,5,busy,25.030742,8.881615530817772,33.91235753081777
train,69fbceb4-cd5e-5845-bad0-e13a158899cd,2,PAYMENT,High,10,27,surge,25.030742,71.66261516475927,96.69335716475928
train,69fbceb4-cd5e-5845-bad0-e13a158899cd,0,PAYMENT,Low,10,14,surge,39.939798,79.03584915243924,118.97564715243925
train,69fbceb4-cd5e-5845-bad0-e13a158899cd,1,PAYMENT,Low,4,0,idle,39.939798,0.0,39.939798
train,69fbceb4-cd5e-5845-bad0-e13a158899cd,2,PAYMENT,Low,10,0,busy,39.939798,3.758667023349154,43.69846502334916
train,69fbceb4-cd5e-5845-bad0-e13a158899cd,0,PAYMENT,Medium,6,0,normal,33.691781,0.0,33.691781
train,69fbceb4-cd5e-5845-bad0-e13a158899cd,1,PAYMENT,Medium,10,9,busy,33.691781,30.383271167029605,64.07505216702961
train,69fbceb4-cd5e-5845-bad0-e13a158899cd,2,PAYMENT,Medium,10,7,busy,33.691781,21.294490129020055,54.986271129020054
train,6a633e34-5842-59fb-b213-cb6b0d47df26,0,CASH_IN,High,1,0,idle,20.890752,0.0,20.890752
train,6a633e34-5842-59fb-b213-cb6b0d47df26,1,CASH_IN,High,10,3,busy,20.890752,11.094622715861375,31.985374715861376
train,6a633e34-5842-59fb-b213-cb6b0d47df26,2,CASH_IN,High,10,0,busy,20.890752,5.016267807206272,25.90701980720627
train,6a633e34-5842-59fb-b213-cb6b0d47df26,0,CASH_IN,Low,1,0,idle,32.545319,0.0,32.545319
train,6a633e34-5842-59fb-b213-cb6b0d47df26,1,CASH_IN,Low,10,13,surge,32.545319,54.72231071309467,87.26762971309466
train,6a633e34-5842-59fb-b213-cb6b0d47df26,2,CASH_IN,Low,8,0,normal,32.545319,0.0,32.545319
train,6a633e34-5842-59fb-b213-cb6b0d47df26,0,CASH_IN,Medium,9,0,normal,27.653628,0.0,27.653628
train,6a633e34-5842-59fb-b213-cb6b0d47df26,1,CASH_IN,Medium,10,8,busy,27.653628,22.540358196808846,50.19398619680885
train,6a633e34-5842-59fb-b213-cb6b0d47df26,2,CASH_IN,Medium,10,4,busy,27.653628,10.312888515033013,37.966516515033014
train,6ab70133-03a2-51bc-9e44-b26b06288ffc,0,PAYMENT,High,0,0,idle,25.175732,0.0,25.175732
train,6ab70133-03a2-51bc-9e44-b26b06288ffc,1,PAYMENT,High,10,0,busy,25.175732,2.201638317014492,27.377370317014492
train,6ab70133-03a2-51bc-9e44-b26b06288ffc,2,PAYMENT,High,7,0,normal,25.175732,0.0,25.175732
train,6ab70133-03a2-51bc-9e44-b26b06288ffc,0,PAYMENT,Low,10,21,surge,39.831592,95.68418274845462,135.51577474845462
train,6ab70133-03a2-51bc-9e44-b26b06288ffc,1,PAYMENT,Low,7,0,normal,39.831592,0.0,39.831592
train,6ab70133-03a2-51bc-9e44-b26b06288ffc,2,PAYMENT,Low,8,0,normal,39.831592,0.0,39.831592
train,6ab70133-03a2-51bc-9e44-b26b06288ffc,0,PAYMENT,Medium,9,0,normal,31.008275,0.0,31.008275
train,6ab70133-03a2-51bc-9e44-b26b06288ffc,1,PAYMENT,Medium,5,0,normal,31.008275,0.0,31.008275
train,6ab70133-03a2-51bc-9e44-b26b06288ffc,2,PAYMENT,Medium,6,0,normal,31.008275,0.0,31.008275
train,6aceddcb-d675-5605-9954-99745367e611,0,DEBIT,High,10,1,busy,33.304363,2.49063086013293,35.794993860132934
train,6aceddcb-d675-5605-9954-99745367e611,1,DEBIT,High,10,6,busy,33.304363,19.937357570766494,53.241720570766496
train,6aceddcb-d675-5605-9954-99745367e611,2,DEBIT,High,10,6,busy,33.304363,19.885593716620235,53.18995671662024
train,6aceddcb-d675-5605-9954-99745367e611,0,DEBIT,Low,10,15,surge,51.891927,78.41581565775617,130.30774265775617
train,6aceddcb-d675-5605-9954-99745367e611,1,DEBIT,Low,1,0,idle,51.891927,0.0,51.891927
train,6aceddcb-d675-5605-9954-99745367e611,2,DEBIT,Low,6,0,normal,51.891927,0.0,51.891927
train,6aceddcb-d675-5605-9954-99745367e611,0,DEBIT,Medium,10,6,busy,39.812574,34.089605735548716,73.90217973554871
train,6aceddcb-d675-5605-9954-99745367e611,1,DEBIT,Medium,10,6,busy,39.812574,19.014695837498454,58.82726983749845
train,6aceddcb-d675-5605-9954-99745367e611,2,DEBIT,Medium,6,0,normal,39.812574,0.0,39.812574
train,6ae68cff-24ce-54f4-aebe-c2b1e34af9a9,0,TRANSFER,High,5,0,normal,34.022158,0.0,34.022158
train,6ae68cff-24ce-54f4-aebe-c2b1e34af9a9,1,TRANSFER,High,6,0,normal,34.022158,0.0,34.022158
train,6ae68cff-24ce-54f4-aebe-c2b1e34af9a9,2,TRANSFER,High,5,0,normal,34.022158,0.0,34.022158
train,6ae68cff-24ce-54f4-aebe-c2b1e34af9a9,0,TRANSFER,Low,6,0,normal,57.503376,0.0,57.503376
train,6ae68cff-24ce-54f4-aebe-c2b1e34af9a9,1,TRANSFER,Low,10,7,busy,57.503376,31.947272897444865,89.45064889744486
train,6ae68cff-24ce-54f4-aebe-c2b1e34af9a9,2,TRANSFER,Low,6,0,normal,57.503376,0.0,57.503376
train,6ae68cff-24ce-54f4-aebe-c2b1e34af9a9,0,TRANSFER,Medium,10,27,surge,44.514089,98.11665685449644,142.63074585449644
train,6ae68cff-24ce-54f4-aebe-c2b1e34af9a9,1,TRANSFER,Medium,10,10,busy,44.514089,36.46874940334585,80.98283840334585
train,6ae68cff-24ce-54f4-aebe-c2b1e34af9a9,2,TRANSFER,Medium,2,0,idle,44.514089,0.0,44.514089
train,6af0b569-6c94-5aed-b3cb-2cc12b2a7e55,0,DEBIT,High,10,5,busy,30.898181,16.20162429285537,47.09980529285537
train,6af0b569-6c94-5aed-b3cb-2cc12b2a7e55,1,DEBIT,High,4,0,idle,30.898181,0.0,30.898181
train,6af0b569-6c94-5aed-b3cb-2cc12b2a7e55,2,DEBIT,High,10,4,busy,30.898181,6.358731409345689,37.25691240934569
train,6af0b569-6c94-5aed-b3cb-2cc12b2a7e55,0,DEBIT,Low,0,0,idle,50.590413,0.0,50.590413
train,6af0b569-6c94-5aed-b3cb-2cc12b2a7e55,1,DEBIT,Low,8,0,normal,50.590413,0.0,50.590413
train,6af0b569-6c94-5aed-b3cb-2cc12b2a7e55,2,DEBIT,Low,6,0,normal,50.590413,0.0,50.590413
train,6af0b569-6c94-5aed-b3cb-2cc12b2a7e55,0,DEBIT,Medium,10,12,surge,41.718877,53.01709799774228,94.73597499774229
train,6af0b569-6c94-5aed-b3cb-2cc12b2a7e55,1,DEBIT,Medium,0,0,idle,41.718877,0.0,41.718877
train,6af0b569-6c94-5aed-b3cb-2cc12b2a7e55,2,DEBIT,Medium,2,0,idle,41.718877,0.0,41.718877
train,6b4cafd7-39dd-5461-b14b-a063ccb40f22,0,DEBIT,High,10,7,busy,32.22529,20.56314352666997,52.78843352666997
train,6b4cafd7-39dd-5461-b14b-a063ccb40f22,1,DEBIT,High,9,0,normal,32.22529,0.0,32.22529
train,6b4cafd7-39dd-5461-b14b-a063ccb40f22,2,DEBIT,High,7,0,normal,32.22529,0.0,32.22529
train,6b4cafd7-39dd-5461-b14b-a063ccb40f22,0,DEBIT,Low,10,29,surge,51.712915,137.76482142071123,189.47773642071124
train,6b4cafd7-39dd-5461-b14b-a063ccb40f22,1,DEBIT,Low,1,0,idle,51.712915,0.0,51.712915
train,6b4cafd7-39dd-5461-b14b-a063ccb40f22,2,DEBIT,Low,10,15,surge,51.712915,74.2355621521481,125.94847715214812
train,6b4cafd7-39dd-5461-b14b-a063ccb40f22,0,DEBIT,Medium,1,0,idle,40.306522,0.0,40.306522
train,6b4cafd7-39dd-5461-b14b-a063ccb40f22,1,DEBIT,Medium,8,0,normal,40.306522,0.0,40.306522
train,6b4cafd7-39dd-5461-b14b-a063ccb40f22,2,DEBIT,Medium,10,8,busy,40.306522,23.881870582223172,64.18839258222317
train,6b77f955-763e-543c-bdbb-ef19c5c88f8f,0,CASH_IN,High,6,0,normal,21.980356,0.0,21.980356
train,6b77f955-763e-543c-bdbb-ef19c5c88f8f,1,CASH_IN,High,10,26,surge,21.980356,70.62629582281052,92.60665182281052
train,6b77f955-763e-543c-bdbb-ef19c5c88f8f,2,CASH_IN,High,8,0,normal,21.980356,0.0,21.980356
train,6b77f955-763e-543c-bdbb-ef19c5c88f8f,0,CASH_IN,Low,8,0,normal,35.223357,0.0,35.223357
train,6b77f955-763e-543c-bdbb-ef19c5c88f8f,1,CASH_IN,Low,6,0,normal,35.223357,0.0,35.223357
train,6b77f955-763e-543c-bdbb-ef19c5c88f8f,2,CASH_IN,Low,10,2,busy,35.223357,13.43257205508257,48.65592905508257
train,6b77f955-763e-543c-bdbb-ef19c5c88f8f,0,CASH_IN,Medium,7,0,normal,27.686787,0.0,27.686787
train,6b77f955-763e-543c-bdbb-ef19c5c88f8f,1,CASH_IN,Medium,10,0,busy,27.686787,6.060106727055238,33.74689372705524
train,6b77f955-763e-543c-bdbb-ef19c5c88f8f,2,CASH_IN,Medium,10,5,busy,27.686787,29.36444404773674,57.051231047736735
train,6b80f56f-40da-5f35-bdcf-37280fefba87,0,DEBIT,High,3,0,idle,34.411944,0.0,34.411944
train,6b80f56f-40da-5f35-bdcf-37280fefba87,1,DEBIT,High,5,0,normal,34.411944,0.0,34.411944
train,6b80f56f-40da-5f35-bdcf-37280fefba87,2,DEBIT,High,10,2,busy,34.411944,3.2005413404955703,37.61248534049557
train,6b80f56f-40da-5f35-bdcf-37280fefba87,0,DEBIT,Low,10,5,busy,53.830099,22.391205491524243,76.22130449152424
train,6b80f56f-40da-5f35-bdcf-37280fefba87,1,DEBIT,Low,10,0,busy,53.830099,3.5621815408406707,57.392280540840666
train,6b80f56f-40da-5f35-bdcf-37280fefba87,2,DEBIT,Low,10,3,busy,53.830099,13.247358520931877,67.07745752093187
train,6b80f56f-40da-5f35-bdcf-37280fefba87,0,DEBIT,Medium,10,7,busy,42.524148,35.649845006722046,78.17399300672204
train,6b80f56f-40da-5f35-bdcf-37280fefba87,1,DEBIT,Medium,10,4,busy,42.524148,17.622742855382572,60.146890855382566
train,6b80f56f-40da-5f35-bdcf-37280fefba87,2,DEBIT,Medium,6,0,normal,42.524148,0.0,42.524148
train,6b993cba-0acc-52b7-9be5-688a72ec1f7f,0,TRANSFER,High,6,0,normal,35.637311,0.0,35.637311
train,6b993cba-0acc-52b7-9be5-688a72ec1f7f,1,TRANSFER,High,9,0,normal,35.637311,0.0,35.637311
train,6b993cba-0acc-52b7-9be5-688a72ec1f7f,2,TRANSFER,High,3,0,idle,35.637311,0.0,35.637311
train,6b993cba-0acc-52b7-9be5-688a72ec1f7f,0,TRANSFER,Low,8,0,normal,58.022975,0.0,58.022975
train,6b993cba-0acc-52b7-9be5-688a72ec1f7f,1,TRANSFER,Low,9,0,normal,58.022975,0.0,58.022975
train,6b993cba-0acc-52b7-9be5-688a72ec1f7f,2,TRANSFER,Low,10,6,busy,58.022975,25.182851957856844,83.20582695785684
train,6b993cba-0acc-52b7-9be5-688a72ec1f7f,0,TRANSFER,Medium,6,0,normal,46.214078,0.0,46.214078
train,6b993cba-0acc-52b7-9be5-688a72ec1f7f,1,TRANSFER,Medium,8,0,normal,46.214078,0.0,46.214078
train,6b993cba-0acc-52b7-9be5-688a72ec1f7f,2,TRANSFER,Medium,1,0,idle,46.214078,0.0,46.214078
train,6cb27940-cab3-59ca-aa3b-a2b74503dc24,0,CASH_IN,High,5,0,normal,21.816139,0.0,21.816139
train,6cb27940-cab3-59ca-aa3b-a2b74503dc24,1,CASH_IN,High,6,0,normal,21.816139,0.0,21.816139
train,6cb27940-cab3-59ca-aa3b-a2b74503dc24,2,CASH_IN,High,10,24,surge,21.816139,67.17027781231405,88.98641681231405
train,6cb27940-cab3-59ca-aa3b-a2b74503dc24,0,CASH_IN,Low,7,0,normal,33.579281,0.0,33.579281
train,6cb27940-cab3-59ca-aa3b-a2b74503dc24,1,CASH_IN,Low,10,23,surge,33.579281,106.0117711571075,139.5910521571075
train,6cb27940-cab3-59ca-aa3b-a2b74503dc24,2,CASH_IN,Low,10,0,busy,33.579281,5.086725812749768,38.66600681274977
train,6cb27940-cab3-59ca-aa3b-a2b74503dc24,0,CASH_IN,Medium,10,8,busy,25.733437,28.600483954388345,54.33392095438835
train,6cb27940-cab3-59ca-aa3b-a2b74503dc24,1,CASH_IN,Medium,10,8,busy,25.733437,38.9710021110577,64.7044391110577
train,6cb27940-cab3-59ca-aa3b-a2b74503dc24,2,CASH_IN,Medium,10,20,surge,25.733437,84.62833761200108,110.36177461200107
train,6d1dec28-aa4a-5b38-bd40-8eac146c9493,0,CASH_IN,High,5,0,normal,20.538449,0.0,20.538449
train,6d1dec28-aa4a-5b38-bd40-8eac146c9493,1,CASH_IN,High,2,0,idle,20.538449,0.0,20.538449
train,6d1dec28-aa4a-5b38-bd40-8eac146c9493,2,CASH_IN,High,10,29,surge,20.538449,88.26827064530306,108.80671964530306
train,6d1dec28-aa4a-5b38-bd40-8eac146c9493,0,CASH_IN,Low,7,0,normal,33.182494,0.0,33.182494
train,6d1dec28-aa4a-5b38-bd40-8eac146c9493,1,CASH_IN,Low,10,0,busy,33.182494,2.641879624631828,35.824373624631825
train,6d1dec28-aa4a-5b38-bd40-8eac146c9493,2,CASH_IN,Low,4,0,idle,33.182494,0.0,33.182494
train,6d1dec28-aa4a-5b38-bd40-8eac146c9493,0,CASH_IN,Medium,10,23,surge,27.356882,98.11924282119354,125.47612482119354
train,6d1dec28-aa4a-5b38-bd40-8eac146c9493,1,CASH_IN,Medium,5,0,normal,27.356882,0.0,27.356882
train,6d1dec28-aa4a-5b38-bd40-8eac146c9493,2,CASH_IN,Medium,2,0,idle,27.356882,0.0,27.356882
train,6d40c5db-4e5e-5c87-9626-a381b6f54e7c,0,TRANSFER,High,6,0,normal,34.060246,0.0,34.060246
train,6d40c5db-4e5e-5c87-9626-a381b6f54e7c,1,TRANSFER,High,10,4,busy,34.060246,8.326710072958921,42.386956072958924
train,6d40c5db-4e5e-5c87-9626-a381b6f54e7c,2,TRANSFER,High,10,6,busy,34.060246,19.824281476303344,53.88452747630335
train,6d40c5db-4e5e-5c87-9626-a381b6f54e7c,0,TRANSFER,Low,10,24,surge,57.430164,114.77550197740348,172.20566597740347
train,6d40c5db-4e5e-5c87-9626-a381b6f54e7c,1,TRANSFER,Low,8,0,normal,57.430164,0.0,57.430164
train,6d40c5db-4e5e-5c87-9626-a381b6f54e7c,2,TRANSFER,Low,9,0,normal,57.430164,0.0,57.430164
train,6d40c5db-4e5e-5c87-9626-a381b6f54e7c,0,TRANSFER,Medium,9,0,normal,43.928624,0.0,43.928624
train,6d40c5db-4e5e-5c87-9626-a381b6f54e7c,1,TRANSFER,Medium,5,0,normal,43.928624,0.0,43.928624
train,6d40c5db-4e5e-5c87-9626-a381b6f54e7c,2,TRANSFER,Medium,10,4,busy,43.928624,26.31067512640567,70.23929912640567
train,6d629a4c-fd39-5eac-a4e5-4fbfb5e7d899,0,DEBIT,High,10,11,surge,33.005789,38.310847778819976,71.31663677881997
train,6d629a4c-fd39-5eac-a4e5-4fbfb5e7d899,1,DEBIT,High,6,0,normal,33.005789,0.0,33.005789
train,6d629a4c-fd39-5eac-a4e5-4fbfb5e7d899,2,DEBIT,High,10,0,busy,33.005789,6.601951583879621,39.60774058387962
train,6d629a4c-fd39-5eac-a4e5-4fbfb5e7d899,0,DEBIT,Low,10,8,busy,51.820983,31.76797800764206,83.58896100764206
train,6d629a4c-fd39-5eac-a4e5-4fbfb5e7d899,1,DEBIT,Low,10,8,busy,51.820983,38.28170888124592,90.10269188124592
train,6d629a4c-fd39-5eac-a4e5-4fbfb5e7d899,2,DEBIT,Low,1,0,idle,51.820983,0.0,51.820983
train,6d629a4c-fd39-5eac-a4e5-4fbfb5e7d899,0,DEBIT,Medium,10,6,busy,41.447694,29.797879545234693,71.24557354523469
train,6d629a4c-fd39-5eac-a4e5-4fbfb5e7d899,1,DEBIT,Medium,2,0,idle,41.447694,0.0,41.447694
train,6d629a4c-fd39-5eac-a4e5-4fbfb5e7d899,2,DEBIT,Medium,10,3,busy,41.447694,11.313928727799343,52.76162272779934
train,6d77ce42-ee3d-52e7-a730-0c5a13f9d36c,0,CASH_OUT,High,2,0,idle,28.918618,0.0,28.918618
train,6d77ce42-ee3d-52e7-a730-0c5a13f9d36c,1,CASH_OUT,High,10,4,busy,28.918618,14.820581674289942,43.73919967428994
train,6d77ce42-ee3d-52e7-a730-0c5a13f9d36c,2,CASH_OUT,High,8,0,normal,28.918618,0.0,28.918618
train,6d77ce42-ee3d-52e7-a730-0c5a13f9d36c,0,CASH_OUT,Low,9,0,normal,45.952651,0.0,45.952651
train,6d77ce42-ee3d-52e7-a730-0c5a13f9d36c,1,CASH_OUT,Low,2,0,idle,45.952651,0.0,45.952651
train,6d77ce42-ee3d-52e7-a730-0c5a13f9d36c,2,CASH_OUT,Low,0,0,idle,45.952651,0.0,45.952651
train,6d77ce42-ee3d-52e7-a730-0c5a13f9d36c,0,CASH_OUT,Medium,8,0,normal,37.934703,0.0,37.934703
train,6d77ce42-ee3d-52e7-a730-0c5a13f9d36c,1,CASH_OUT,Medium,10,25,surge,37.934703,93.52144229739523,131.4561452973952
train,6d77ce42-ee3d-52e7-a730-0c5a13f9d36c,2,CASH_OUT,Medium,7,0,normal,37.934703,0.0,37.934703
train,6daa6f16-2a66-547a-a6f4-dd9139c65937,0,CASH_OUT,High,5,0,normal,28.732637,0.0,28.732637
train,6daa6f16-2a66-547a-a6f4-dd9139c65937,1,CASH_OUT,High,3,0,idle,28.732637,0.0,28.732637
train,6daa6f16-2a66-547a-a6f4-dd9139c65937,2,CASH_OUT,High,10,1,busy,28.732637,5.287887728618068,34.02052472861807
train,6daa6f16-2a66-547a-a6f4-dd9139c65937,0,CASH_OUT,Low,6,0,normal,45.287366,0.0,45.287366
train,6daa6f16-2a66-547a-a6f4-dd9139c65937,1,CASH_OUT,Low,9,0,normal,45.287366,0.0,45.287366
train,6daa6f16-2a66-547a-a6f4-dd9139c65937,2,CASH_OUT,Low,10,6,busy,45.287366,34.25765984814328,79.54502584814327
train,6daa6f16-2a66-547a-a6f4-dd9139c65937,0,CASH_OUT,Medium,7,0,normal,36.604575,0.0,36.604575
train,6daa6f16-2a66-547a-a6f4-dd9139c65937,1,CASH_OUT,Medium,8,0,normal,36.604575,0.0,36.604575
train,6daa6f16-2a66-547a-a6f4-dd9139c65937,2,CASH_OUT,Medium,10,10,busy,36.604575,34.607252456462085,71.21182745646209
train,6ddc0cde-0784-59f7-aec5-19ced2c9e071,0,DEBIT,High,1,0,idle,33.201299,0.0,33.201299
train,6ddc0cde-0784-59f7-aec5-19ced2c9e071,1,DEBIT,High,7,0,normal,33.201299,0.0,33.201299
train,6ddc0cde-0784-59f7-aec5-19ced2c9e071,2,DEBIT,High,10,28,surge,33.201299,78.35440680262936,111.55570580262935
train,6ddc0cde-0784-59f7-aec5-19ced2c9e071,0,DEBIT,Low,7,0,normal,56.865132,0.0,56.865132
train,6ddc0cde-0784-59f7-aec5-19ced2c9e071,1,DEBIT,Low,6,0,normal,56.865132,0.0,56.865132
train,6ddc0cde-0784-59f7-aec5-19ced2c9e071,2,DEBIT,Low,0,0,idle,56.865132,0.0,56.865132
train,6ddc0cde-0784-59f7-aec5-19ced2c9e071,0,DEBIT,Medium,10,7,busy,40.888882,31.911172154880127,72.80005415488013
train,6ddc0cde-0784-59f7-aec5-19ced2c9e071,1,DEBIT,Medium,5,0,normal,40.888882,0.0,40.888882
train,6ddc0cde-0784-59f7-aec5-19ced2c9e071,2,DEBIT,Medium,10,3,busy,40.888882,16.77435884934469,57.66324084934469
train,6f27fce9-3d10-5e13-91f3-f1100f73e5c1,0,CASH_IN,High,3,0,idle,20.45339,0.0,20.45339
train,6f27fce9-3d10-5e13-91f3-f1100f73e5c1,1,CASH_IN,High,10,9,busy,20.45339,31.611253265440936,52.064643265440935
train,6f27fce9-3d10-5e13-91f3-f1100f73e5c1,2,CASH_IN,High,10,25,surge,20.45339,72.71708118918298,93.17047118918298
train,6f27fce9-3d10-5e13-91f3-f1100f73e5c1,0,CASH_IN,Low,10,4,busy,32.654976,27.218495137400463,59.87347113740046
train,6f27fce9-3d10-5e13-91f3-f1100f73e5c1,1,CASH_IN,Low,6,0,normal,32.654976,0.0,32.654976
train,6f27fce9-3d10-5e13-91f3-f1100f73e5c1,2,CASH_IN,Low,10,5,busy,32.654976,26.319140666712656,58.97411666671265
train,6f27fce9-3d10-5e13-91f3-f1100f73e5c1,0,CASH_IN,Medium,10,9,busy,25.904525,33.934188514366944,59.838713514366944
train,6f27fce9-3d10-5e13-91f3-f1100f73e5c1,1,CASH_IN,Medium,10,25,surge,25.904525,106.30849909824042,132.21302409824042
train,6f27fce9-3d10-5e13-91f3-f1100f73e5c1,2,CASH_IN,Medium,10,2,busy,25.904525,11.22772509945879,37.13225009945879
train,6f36a8e1-2b1c-5d10-94a5-ee642d681fe6,0,CASH_OUT,High,6,0,normal,28.497675,0.0,28.497675
train,6f36a8e1-2b1c-5d10-94a5-ee642d681fe6,1,CASH_OUT,High,10,4,busy,28.497675,16.18245673578028,44.68013173578028
train,6f36a8e1-2b1c-5d10-94a5-ee642d681fe6,2,CASH_OUT,High,9,0,normal,28.497675,0.0,28.497675
train,6f36a8e1-2b1c-5d10-94a5-ee642d681fe6,0,CASH_OUT,Low,6,0,normal,43.864361,0.0,43.864361
train,6f36a8e1-2b1c-5d10-94a5-ee642d681fe6,1,CASH_OUT,Low,10,7,busy,43.864361,42.163972065527076,86.02833306552708
train,6f36a8e1-2b1c-5d10-94a5-ee642d681fe6,2,CASH_OUT,Low,10,19,surge,43.864361,81.4957846708814,125.36014567088141
train,6f36a8e1-2b1c-5d10-94a5-ee642d681fe6,0,CASH_OUT,Medium,8,0,normal,36.51733,0.0,36.51733
train,6f36a8e1-2b1c-5d10-94a5-ee642d681fe6,1,CASH_OUT,Medium,6,0,normal,36.51733,0.0,36.51733
train,6f36a8e1-2b1c-5d10-94a5-ee642d681fe6,2,CASH_OUT,Medium,2,0,idle,36.51733,0.0,36.51733
train,6f7bbe79-2418-5930-ad1d-e75c580ce46e,0,PAYMENT,High,10,10,busy,26.522523,30.729097387371784,57.25162038737179
train,6f7bbe79-2418-5930-ad1d-e75c580ce46e,1,PAYMENT,High,10,8,busy,26.522523,23.358529271030932,49.88105227103093
train,6f7bbe79-2418-5930-ad1d-e75c580ce46e,2,PAYMENT,High,6,0,normal,26.522523,0.0,26.522523
train,6f7bbe79-2418-5930-ad1d-e75c580ce46e,0,PAYMENT,Low,8,0,normal,39.906031,0.0,39.906031
train,6f7bbe79-2418-5930-ad1d-e75c580ce46e,1,PAYMENT,Low,10,8,busy,39.906031,41.66223530828968,81.56826630828968
train,6f7bbe79-2418-5930-ad1d-e75c580ce46e,2,PAYMENT,Low,10,21,surge,39.906031,103.47347634968014,143.37950734968013
train,6f7bbe79-2418-5930-ad1d-e75c580ce46e,0,PAYMENT,Medium,5,0,normal,32.144064,0.0,32.144064
train,6f7bbe79-2418-5930-ad1d-e75c580ce46e,1,PAYMENT,Medium,10,3,busy,32.144064,16.784294686595985,48.928358686595985
train,6f7bbe79-2418-5930-ad1d-e75c580ce46e,2,PAYMENT,Medium,7,0,normal,32.144064,0.0,32.144064
train,6fd04887-a1bf-547d-b43c-81df396c7bfc,0,CASH_IN,High,10,8,busy,21.915021,26.356588479226946,48.271609479226946
train,6fd04887-a1bf-547d-b43c-81df396c7bfc,1,CASH_IN,High,5,0,normal,21.915021,0.0,21.915021
train,6fd04887-a1bf-547d-b43c-81df396c7bfc,2,CASH_IN,High,0,0,idle,21.915021,0.0,21.915021
train,6fd04887-a1bf-547d-b43c-81df396c7bfc,0,CASH_IN,Low,9,0,normal,37.218285,0.0,37.218285
train,6fd04887-a1bf-547d-b43c-81df396c7bfc,1,CASH_IN,Low,10,6,busy,37.218285,39.17630024710852,76.39458524710852
train,6fd04887-a1bf-547d-b43c-81df396c7bfc,2,CASH_IN,Low,10,2,busy,37.218285,21.28611306143061,58.50439806143061
train,6fd04887-a1bf-547d-b43c-81df396c7bfc,0,CASH_IN,Medium,8,0,normal,28.268519,0.0,28.268519
train,6fd04887-a1bf-547d-b43c-81df396c7bfc,1,CASH_IN,Medium,7,0,normal,28.268519,0.0,28.268519
train,6fd04887-a1bf-547d-b43c-81df396c7bfc,2,CASH_IN,Medium,8,0,normal,28.268519,0.0,28.268519
train,6fd53182-dcf7-5ffb-b45e-e9e9e65d5328,0,DEBIT,High,7,0,normal,30.958627,0.0,30.958627
train,6fd53182-dcf7-5ffb-b45e-e9e9e65d5328,1,DEBIT,High,0,0,idle,30.958627,0.0,30.958627
train,6fd53182-dcf7-5ffb-b45e-e9e9e65d5328,2,DEBIT,High,1,0,idle,30.958627,0.0,30.958627
