transaction_id,state_replica,node_profile,completion_time_ms
5bd88827-283b-5e00-a82b-34d3c9cf8c35,2,Medium,44.249478
5cab488c-fc87-590e-b92b-f6a390a28e7b,0,High,27.822294
5cab488c-fc87-590e-b92b-f6a390a28e7b,1,Medium,57.692845379860245
5cab488c-fc87-590e-b92b-f6a390a28e7b,2,Medium,36.831036
5cd063e2-d56b-5df1-8b02-fad4bbef6579,0,High,27.9661
5cd063e2-d56b-5df1-8b02-fad4bbef6579,1,High,27.9661
5cd063e2-d56b-5df1-8b02-fad4bbef6579,2,High,30.806965345812685
5d31e1d6-dd8c-5884-b327-db2187b33764,0,High,37.826677
5d31e1d6-dd8c-5884-b327-db2187b33764,1,High,50.988926932961085
5d31e1d6-dd8c-5884-b327-db2187b33764,2,High,37.826677
5dc38dc4-d7f7-5eb5-9ea1-a87aed08aeff,0,High,27.77
5dc38dc4-d7f7-5eb5-9ea1-a87aed08aeff,1,Medium,36.682868
5dc38dc4-d7f7-5eb5-9ea1-a87aed08aeff,2,High,35.90841113591547
5e7e1664-67bf-5efc-a286-7f1b9bdc20a0,0,Medium,34.656123
5e7e1664-67bf-5efc-a286-7f1b9bdc20a0,1,Medium,37.47315138550117
5e7e1664-67bf-5efc-a286-7f1b9bdc20a0,2,High,28.603772
5e9ee4ae-31d4-50b7-8fb7-03920323038f,0,High,40.333068422301494
5e9ee4ae-31d4-50b7-8fb7-03920323038f,1,High,39.75900923074634
5e9ee4ae-31d4-50b7-8fb7-03920323038f,2,High,32.914387
5ecc8159-9db9-5f02-ab6d-9d0586f40caf,0,Low,46.111291
5ecc8159-9db9-5f02-ab6d-9d0586f40caf,1,High,33.80083883458955
5ecc8159-9db9-5f02-ab6d-9d0586f40caf,2,Medium,35.406399
5f21abad-e8a7-5390-8c54-664bcbe8c078,0,High,32.103541
5f21abad-e8a7-5390-8c54-664bcbe8c078,1,High,32.103541
5f21abad-e8a7-5390-8c54-664bcbe8c078,2,High,46.52849401343115
5f6bc0de-3f05-5189-b5d0-1ea18e4e9175,0,High,41.87134754098094
5f6bc0de-3f05-5189-b5d0-1ea18e4e9175,1,Medium,44.386225
5f6bc0de-3f05-5189-b5d0-1ea18e4e9175,2,Medium,44.386225
5fe3a987-a36a-529e-a260-389df65ce7d7,0,Medium,40.205441
5fe3a987-a36a-529e-a260-389df65ce7d7,1,Medium,40.205441
5fe3a987-a36a-529e-a260-389df65ce7d7,2,High,57.341830918702136
601e45bb-5c41-5b8c-a3be-ebceef7a904a,0,Medium,37.080804
601e45bb-5c41-5b8c-a3be-ebceef7a904a,1,High,27.201091
601e45bb-5c41-5b8c-a3be-ebceef7a904a,2,Medium,52.23266911032041
60b21c7f-6e2c-5538-9dbc-4cfcd985e703,0,Medium,40.261367
60b21c7f-6e2c-5538-9dbc-4cfcd985e703,1,High,30.784161
60b21c7f-6e2c-5538-9dbc-4cfcd985e703,2,High,30.784161
60b5f9a2-1c72-5658-a11c-82fb41d84efb,0,High,40.31362754044851
60b5f9a2-1c72-5658-a11c-82fb41d84efb,1,High,35.257556
60b5f9a2-1c72-5658-a11c-82fb41d84efb,2,High,35.257556
60c708fb-7463-52e9-96b5-b50c816fcb7e,0,High,29.642503990344828
60c708fb-7463-52e9-96b5-b50c816fcb7e,1,Low,36.23252
60c708fb-7463-52e9-96b5-b50c816fcb7e,2,High,21.564871
60f4fcd1-7ce9-5cfa-a3f0-10f5b0c6b9c2,0,Medium,44.383615
60f4fcd1-7ce9-5cfa-a3f0-10f5b0c6b9c2,1,High,35.339913
60f4fcd1-7ce9-5cfa-a3f0-10f5b0c6b9c2,2,High,35.339913
60f6c6a6-3f90-5c95-b133-fb89f511778b,0,Low,46.300912
60f6c6a6-3f90-5c95-b133-fb89f511778b,1,High,33.16151225866345
60f6c6a6-3f90-5c95-b133-fb89f511778b,2,Medium,36.029616
619109fa-03e4-5569-b261-fb3c7168a802,0,High,32.90889
619109fa-03e4-5569-b261-fb3c7168a802,1,High,32.90889
619109fa-03e4-5569-b261-fb3c7168a802,2,High,32.90889
61dc44e2-e46d-5e6b-95ac-e043762ab645,0,Medium,27.341617
61dc44e2-e46d-5e6b-95ac-e043762ab645,1,High,21.249509
61dc44e2-e46d-5e6b-95ac-e043762ab645,2,Medium,27.341617
620d9268-5068-56e4-a5d7-ff1182c62f4e,0,Medium,40.357876
620d9268-5068-56e4-a5d7-ff1182c62f4e,1,High,30.906483
620d9268-5068-56e4-a5d7-ff1182c62f4e,2,High,30.906483
6288f687-272a-5bcd-96e5-7949c796f2de,0,High,21.822183
6288f687-272a-5bcd-96e5-7949c796f2de,1,High,30.12737543374255
6288f687-272a-5bcd-96e5-7949c796f2de,2,High,21.822183
63047105-0340-5762-845b-da1a3ade3c5e,0,Medium,38.826384
63047105-0340-5762-845b-da1a3ade3c5e,1,High,35.076845
63047105-0340-5762-845b-da1a3ade3c5e,2,High,35.076845
631c1806-67e4-55a9-afef-711bfc187b87,0,Medium,27.598055
631c1806-67e4-55a9-afef-711bfc187b87,1,High,20.722205
631c1806-67e4-55a9-afef-711bfc187b87,2,High,20.722205
6481aaa7-95d7-5dac-8434-ec29926f1b47,0,High,29.758373940514232
6481aaa7-95d7-5dac-8434-ec29926f1b47,1,High,23.920872
6481aaa7-95d7-5dac-8434-ec29926f1b47,2,High,23.920872
64c8f28c-fa7c-5428-8efe-24dc9698967a,0,High,29.074413399384696
64c8f28c-fa7c-5428-8efe-24dc9698967a,1,Medium,29.270868
64c8f28c-fa7c-5428-8efe-24dc9698967a,2,Low,37.60851
657640f5-99d0-5f4d-afc4-025951956292,0,High,24.258925
657640f5-99d0-5f4d-afc4-025951956292,1,High,24.258925
657640f5-99d0-5f4d-afc4-025951956292,2,Medium,33.150607
66720c96-2862-5e79-8724-34e3b6043b33,0,High,20.673599
66720c96-2862-5e79-8724-34e3b6043b33,1,Medium,26.269792
66720c96-2862-5e79-8724-34e3b6043b33,2,High,52.498486390108624
66cdd846-d032-5ee7-a8be-c925a5a1231f,0,Medium,44.176563
66cdd846-d032-5ee7-a8be-c925a5a1231f,1,High,49.22494428412631
66cdd846-d032-5ee7-a8be-c925a5a1231f,2,Medium,44.176563
674301c5-8409-5134-974c-68ed11ad47d9,0,High,35.026846
674301c5-8409-5134-974c-68ed11ad47d9,1,High,37.48763552950257
674301c5-8409-5134-974c-68ed11ad47d9,2,Low,56.876485
677266ff-99bd-5c4b-8b49-03ad2562fffe,0,High,35.688166
677266ff-99bd-5c4b-8b49-03ad2562fffe,1,High,35.688166
677266ff-99bd-5c4b-8b49-03ad2562fffe,2,Medium,55.46022712173519
67a912ca-3622-597c-9bd8-2bb369faec63,0,Medium,40.299723
67a912ca-3622-597c-9bd8-2bb369faec63,1,High,50.6059111015809
67a912ca-3622-597c-9bd8-2bb369faec63,2,High,31.27036
683bb639-b383-5d87-9873-1dee61306dec,0,High,37.850081
683bb639-b383-5d87-9873-1dee61306dec,1,High,37.850081
683bb639-b383-5d87-9873-1dee61306dec,2,High,37.850081
683df9da-9d3e-59f4-9a2c-4bc82fda6708,0,High,26.305146
683df9da-9d3e-59f4-9a2c-4bc82fda6708,1,High,26.305146
683df9da-9d3e-59f4-9a2c-4bc82fda6708,2,High,26.305146
68494fb0-9e88-5576-af76-a17a16452965,0,Medium,37.879933
68494fb0-9e88-5576-af76-a17a16452965,1,High,27.851644
68494fb0-9e88-5576-af76-a17a16452965,2,Medium,41.107318266691266
689465b2-1b0c-5319-8652-72985a272575,0,Medium,44.060048
689465b2-1b0c-5319-8652-72985a272575,1,Medium,57.18242698304368
689465b2-1b0c-5319-8652-72985a272575,2,Low,59.14543
68a1258c-983d-5e7f-b865-ad70be4d3746,0,Medium,42.621333
68a1258c-983d-5e7f-b865-ad70be4d3746,1,Medium,42.621333
68a1258c-983d-5e7f-b865-ad70be4d3746,2,Medium,42.621333
68f2d978-0084-5a4b-8625-09fca67b4a57,0,High,34.621219
68f2d978-0084-5a4b-8625-09fca67b4a57,1,High,34.621219
68f2d978-0084-5a4b-8625-09fca67b4a57,2,High,34.621219
69226660-7396-59ab-8cd0-5020b038f2f7,0,High,59.97510416223764
69226660-7396-59ab-8cd0-5020b038f2f7,1,High,34.640627
69226660-7396-59ab-8cd0-5020b038f2f7,2,High,34.640627
69255752-01f2-5929-980b-b973df07ec40,0,Medium,36.964241
69255752-01f2-5929-980b-b973df07ec40,1,High,27.557061
69255752-01f2-5929-980b-b973df07ec40,2,Medium,36.964241
6941b8d3-e95e-522a-97bc-db1b0fc3c553,0,High,22.200205
6941b8d3-e95e-522a-97bc-db1b0fc3c553,1,High,22.200205
6941b8d3-e95e-522a-97bc-db1b0fc3c553,2,Low,37.558685
69b503d4-bddf-5825-80d2-b5947af68399,0,High,21.62701
69b503d4-bddf-5825-80d2-b5947af68399,1,Medium,27.868304
69b503d4-bddf-5825-80d2-b5947af68399,2,High,21.62701
69fbceb4-cd5e-5845-bad0-e13a158899cd,0,Medium,33.691781
69fbceb4-cd5e-5845-bad0-e13a158899cd,1,High,33.91235753081777
69fbceb4-cd5e-5845-bad0-e13a158899cd,2,Low,43.69846502334916
6a633e34-5842-59fb-b213-cb6b0d47df26,0,High,20.890752
6a633e34-5842-59fb-b213-cb6b0d47df26,1,High,31.985374715861376
6a633e34-5842-59fb-b213-cb6b0d47df26,2,High,25.90701980720627
6ab70133-03a2-51bc-9e44-b26b06288ffc,0,High,25.175732
6ab70133-03a2-51bc-9e44-b26b06288ffc,1,High,27.377370317014492
6ab70133-03a2-51bc-9e44-b26b06288ffc,2,High,25.175732
6aceddcb-d675-5605-9954-99745367e611,0,High,35.794993860132934
6aceddcb-d675-5605-9954-99745367e611,1,Low,51.891927
6aceddcb-d675-5605-9954-99745367e611,2,Medium,39.812574
6ae68cff-24ce-54f4-aebe-c2b1e34af9a9,0,High,34.022158
6ae68cff-24ce-54f4-aebe-c2b1e34af9a9,1,High,34.022158
6ae68cff-24ce-54f4-aebe-c2b1e34af9a9,2,High,34.022158
6af0b569-6c94-5aed-b3cb-2cc12b2a7e55,0,High,47.09980529285537
6af0b569-6c94-5aed-b3cb-2cc12b2a7e55,1,High,30.898181
6af0b569-6c94-5aed-b3cb-2cc12b2a7e55,2,High,37.25691240934569
6b4cafd7-39dd-5461-b14b-a063ccb40f22,0,Medium,40.306522
6b4cafd7-39dd-5461-b14b-a063ccb40f22,1,High,32.22529
6b4cafd7-39dd-5461-b14b-a063ccb40f22,2,High,32.22529
6b77f955-763e-543c-bdbb-ef19c5c88f8f,0,High,21.980356
6b77f955-763e-543c-bdbb-ef19c5c88f8f,1,Medium,33.74689372705524
6b77f955-763e-543c-bdbb-ef19c5c88f8f,2,High,21.980356
6b80f56f-40da-5f35-bdcf-37280fefba87,0,High,34.411944
6b80f56f-40da-5f35-bdcf-37280fefba87,1,High,34.411944
6b80f56f-40da-5f35-bdcf-37280fefba87,2,High,37.61248534049557
6b993cba-0acc-52b7-9be5-688a72ec1f7f,0,High,35.637311
6b993cba-0acc-52b7-9be5-688a72ec1f7f,1,High,35.637311
6b993cba-0acc-52b7-9be5-688a72ec1f7f,2,High,35.637311
6cb27940-cab3-59ca-aa3b-a2b74503dc24,0,High,21.816139
6cb27940-cab3-59ca-aa3b-a2b74503dc24,1,High,21.816139
6cb27940-cab3-59ca-aa3b-a2b74503dc24,2,Low,38.66600681274977
6d1dec28-aa4a-5b38-bd40-8eac146c9493,0,High,20.538449
6d1dec28-aa4a-5b38-bd40-8eac146c9493,1,High,20.538449
6d1dec28-aa4a-5b38-bd40-8eac146c9493,2,Medium,27.356882
6d40c5db-4e5e-5c87-9626-a381b6f54e7c,0,High,34.060246
6d40c5db-4e5e-5c87-9626-a381b6f54e7c,1,High,42.386956072958924
6d40c5db-4e5e-5c87-9626-a381b6f54e7c,2,High,53.88452747630335
6d629a4c-fd39-5eac-a4e5-4fbfb5e7d899,0,Medium,71.24557354523469
6d629a4c-fd39-5eac-a4e5-4fbfb5e7d899,1,High,33.005789
6d629a4c-fd39-5eac-a4e5-4fbfb5e7d899,2,High,39.60774058387962
6d77ce42-ee3d-52e7-a730-0c5a13f9d36c,0,High,28.918618
6d77ce42-ee3d-52e7-a730-0c5a13f9d36c,1,High,43.73919967428994
6d77ce42-ee3d-52e7-a730-0c5a13f9d36c,2,High,28.918618
6daa6f16-2a66-547a-a6f4-dd9139c65937,0,High,28.732637
6daa6f16-2a66-547a-a6f4-dd9139c65937,1,High,28.732637
6daa6f16-2a66-547a-a6f4-dd9139c65937,2,High,34.02052472861807
6ddc0cde-0784-59f7-aec5-19ced2c9e071,0,High,33.201299
6ddc0cde-0784-59f7-aec5-19ced2c9e071,1,High,33.201299
6ddc0cde-0784-59f7-aec5-19ced2c9e071,2,Low,56.865132
6f27fce9-3d10-5e13-91f3-f1100f73e5c1,0,High,20.45339
6f27fce9-3d10-5e13-91f3-f1100f73e5c1,1,Low,32.654976
6f27fce9-3d10-5e13-91f3-f1100f73e5c1,2,Medium,37.13225009945879
6f36a8e1-2b1c-5d10-94a5-ee642d681fe6,0,High,28.497675
6f36a8e1-2b1c-5d10-94a5-ee642d681fe6,1,Medium,36.51733
6f36a8e1-2b1c-5d10-94a5-ee642d681fe6,2,High,28.497675
6f7bbe79-2418-5930-ad1d-e75c580ce46e,0,Medium,32.144064
6f7bbe79-2418-5930-ad1d-e75c580ce46e,1,Medium,48.928358686595985
6f7bbe79-2418-5930-ad1d-e75c580ce46e,2,High,26.522523
6fd04887-a1bf-547d-b43c-81df396c7bfc,0,Medium,28.268519
6fd04887-a1bf-547d-b43c-81df396c7bfc,1,High,21.915021
6fd04887-a1bf-547d-b43c-81df396c7bfc,2,High,21.915021
6fd53182-dcf7-5ffb-b45e-e9e9e65d5328,0,High,30.958627
6fd53182-dcf7-5ffb-b45e-e9e9e65d5328,1,High,30.958627
6fd53182-dcf7-5ffb-b45e-e9e9e65d5328,2,High,30.958627
6fd9dc91-1fd5-5e8e-b0ae-2c39363a657e,0,Medium,32.939153
6fd9dc91-1fd5-5e8e-b0ae-2c39363a657e,1,High,25.350251
6fd9dc91-1fd5-5e8e-b0ae-2c39363a657e,2,High,25.350251
7038f227-74de-5ad0-b559-1c834728ea5b,0,High,23.861223
7038f227-74de-5ad0-b559-1c834728ea5b,1,High,23.861223
7038f227-74de-5ad0-b559-1c834728ea5b,2,High,23.861223
705b0bd9-1f66-501b-81a5-e14f5aa389d0,0,High,34.26907440836812
705b0bd9-1f66-501b-81a5-e14f5aa389d0,1,Medium,36.32926
705b0bd9-1f66-501b-81a5-e14f5aa389d0,2,High,28.146163
7100cb75-ad10-5b3a-99f7-53ee368eb8b4,0,High,21.048362
7100cb75-ad10-5b3a-99f7-53ee368eb8b4,1,High,25.063759351274786
7100cb75-ad10-5b3a-99f7-53ee368eb8b4,2,Low,32.567932
7130681e-b799-51ea-a94a-1f42b0146e41,0,Medium,46.096454
7130681e-b799-51ea-a94a-1f42b0146e41,1,High,34.225163
7130681e-b799-51ea-a94a-1f42b0146e41,2,High,34.225163
719e71e2-3fa4-5e27-a987-f131148b8eb9,0,High,33.648757
719e71e2-3fa4-5e27-a987-f131148b8eb9,1,High,33.648757
719e71e2-3fa4-5e27-a987-f131148b8eb9,2,Medium,39.1819
71d2a63d-3b9d-53ae-ad85-31c6a9a7a391,0,High,27.374236
71d2a63d-3b9d-53ae-ad85-31c6a9a7a391,1,High,27.374236
71d2a63d-3b9d-53ae-ad85-31c6a9a7a391,2,High,27.374236
71df24e8-b7a4-5eec-aef5-54d8273946b4,0,Medium,43.792968
71df24e8-b7a4-5eec-aef5-54d8273946b4,1,Medium,43.792968
71df24e8-b7a4-5eec-aef5-54d8273946b4,2,High,33.935134
7256d5e6-02a0-5bf8-973e-fa1b4029359e,0,Medium,33.500116
7256d5e6-02a0-5bf8-973e-fa1b4029359e,1,Medium,33.500116
7256d5e6-02a0-5bf8-973e-fa1b4029359e,2,High,25.122452
72f8e765-4c3b-5a57-aaa4-4d1d1b86d5b2,0,High,25.003435
72f8e765-4c3b-5a57-aaa4-4d1d1b86d5b2,1,High,25.003435
72f8e765-4c3b-5a57-aaa4-4d1d1b86d5b2,2,High,25.003435
73271237-c3b4-5004-81a6-22e6f0b50d6c,0,High,34.533289
73271237-c3b4-5004-81a6-22e6f0b50d6c,1,Medium,50.600534735451966
73271237-c3b4-5004-81a6-22e6f0b50d6c,2,High,34.533289
7343a7ce-f112-5db8-adbf-1e931f58d9b4,0,High,44.94333632162737
7343a7ce-f112-5db8-adbf-1e931f58d9b4,1,Medium,31.847545
7343a7ce-f112-5db8-adbf-1e931f58d9b4,2,High,25.860488
73921950-ac42-59c7-a327-5da1182275c1,0,Medium,41.466148
73921950-ac42-59c7-a327-5da1182275c1,1,High,32.818899
73921950-ac42-59c7-a327-5da1182275c1,2,High,32.818899
73f48629-0301-51f3-8375-85d1dfb12f0a,0,High,31.994536
73f48629-0301-51f3-8375-85d1dfb12f0a,1,High,38.25076976808931
73f48629-0301-51f3-8375-85d1dfb12f0a,2,High,31.994536
73f4bb7b-ab56-5c72-8a5a-4c6da6a3e372,0,High,30.62805
73f4bb7b-ab56-5c72-8a5a-4c6da6a3e372,1,Medium,40.659679
73f4bb7b-ab56-5c72-8a5a-4c6da6a3e372,2,High,30.62805
7411d029-0801-58fc-a08c-87f86b585815,0,High,21.109655
7411d029-0801-58fc-a08c-87f86b585815,1,High,21.109655
7411d029-0801-58fc-a08c-87f86b585815,2,High,21.109655
743829b9-3a0f-5607-b42b-5e604862cfbc,0,High,27.845909
743829b9-3a0f-5607-b42b-5e604862cfbc,1,High,27.845909
743829b9-3a0f-5607-b42b-5e604862cfbc,2,Medium,36.451351
7469ad2a-c63f-530a-88ec-23e11bcf4556,0,Medium,46.346395
7469ad2a-c63f-530a-88ec-23e11bcf4556,1,Medium,46.346395
7469ad2a-c63f-530a-88ec-23e11bcf4556,2,High,37.970103
75737d86-c843-5f30-9599-59bf503ce377,0,Low,43.272134
75737d86-c843-5f30-9599-59bf503ce377,1,Medium,37.854503
75737d86-c843-5f30-9599-59bf503ce377,2,Medium,37.854503
75a84d1d-8c52-56f4-b56d-a6377e16035d,0,High,36.516512
75a84d1d-8c52-56f4-b56d-a6377e16035d,1,High,36.516512
75a84d1d-8c52-56f4-b56d-a6377e16035d,2,High,36.516512
75e1d75b-c0c8-5c75-952c-4909fe007730,0,High,30.797365
75e1d75b-c0c8-5c75-952c-4909fe007730,1,High,30.797365
75e1d75b-c0c8-5c75-952c-4909fe007730,2,High,30.797365
76a437f9-4ee2-5a3f-8de3-d4ec021f174c,0,Medium,32.911818
76a437f9-4ee2-5a3f-8de3-d4ec021f174c,1,High,58.61739289558029
76a437f9-4ee2-5a3f-8de3-d4ec021f174c,2,High,24.169559
77441821-25ab-5f4e-b499-11bc6a0209da,0,High,32.858754
77441821-25ab-5f4e-b499-11bc6a0209da,1,High,32.858754
77441821-25ab-5f4e-b499-11bc6a0209da,2,High,32.858754
78f9e6cf-ce66-5d28-b12a-8d7adbcbf43d,0,High,34.544132
78f9e6cf-ce66-5d28-b12a-8d7adbcbf43d,1,Medium,45.984303
78f9e6cf-ce66-5d28-b12a-8d7adbcbf43d,2,High,53.89908022236409
79cb008e-6631-5857-b372-c531d1843b11,0,Low,37.052514
79cb008e-6631-5857-b372-c531d1843b11,1,Medium,27.999511
79cb008e-6631-5857-b372-c531d1843b11,2,Low,37.052514
7a08800c-3c7c-584d-b694-3987195a7242,0,High,21.277295
7a08800c-3c7c-584d-b694-3987195a7242,1,High,21.277295
7a08800c-3c7c-584d-b694-3987195a7242,2,High,21.277295
7a21bf49-5033-5f13-8ed7-db901b048058,0,Medium,48.632508
7a21bf49-5033-5f13-8ed7-db901b048058,1,Medium,83.43861958476685
7a21bf49-5033-5f13-8ed7-db901b048058,2,Medium,48.632508
7aefde7b-09fd-5fe0-8e11-cc80dc966248,0,High,23.817774
7aefde7b-09fd-5fe0-8e11-cc80dc966248,1,High,23.817774
7aefde7b-09fd-5fe0-8e11-cc80dc966248,2,High,23.817774
7b5d4486-88aa-5d87-aa95-f5448181cd39,0,High,22.54901
7b5d4486-88aa-5d87-aa95-f5448181cd39,1,High,22.54901
7b5d4486-88aa-5d87-aa95-f5448181cd39,2,High,22.54901
7c0a0d00-fbae-5b99-a78d-b2bc37775dde,0,High,85.45006927862406
7c0a0d00-fbae-5b99-a78d-b2bc37775dde,1,High,31.215957
7c0a0d00-fbae-5b99-a78d-b2bc37775dde,2,High,31.215957
7ce4384f-20f6-57a9-b354-f8b408c29ffc,0,Low,56.141699
7ce4384f-20f6-57a9-b354-f8b408c29ffc,1,High,36.13495
7ce4384f-20f6-57a9-b354-f8b408c29ffc,2,High,47.51594825372302
7ced6272-7cf5-5c0c-913a-684cad85367e,0,Medium,48.167756432868615
7ced6272-7cf5-5c0c-913a-684cad85367e,1,Medium,54.61046329259535
7ced6272-7cf5-5c0c-913a-684cad85367e,2,High,34.091002
7d0790c3-9c22-58d5-8fce-fe8cc41dcc5c,0,Medium,31.16892
7d0790c3-9c22-58d5-8fce-fe8cc41dcc5c,1,Medium,31.16892
7d0790c3-9c22-58d5-8fce-fe8cc41dcc5c,2,Medium,41.758780142293006
7d5aa29c-2e7d-52dc-9566-af5f9e77c2e8,0,High,32.784723
7d5aa29c-2e7d-52dc-9566-af5f9e77c2e8,1,High,38.279002693592126
7d5aa29c-2e7d-52dc-9566-af5f9e77c2e8,2,High,37.67390892812625
7dd50fbe-328e-5a97-bcd0-9e08abe13a16,0,High,24.035642
7dd50fbe-328e-5a97-bcd0-9e08abe13a16,1,Medium,31.617936
7dd50fbe-328e-5a97-bcd0-9e08abe13a16,2,High,27.647281286130912
7e588935-d1b3-590c-96c3-6a2749e6d8b1,0,Low,32.882751
7e588935-d1b3-590c-96c3-6a2749e6d8b1,1,High,20.607561
7e588935-d1b3-590c-96c3-6a2749e6d8b1,2,High,20.607561
7e7a209f-b2dd-58a7-8df0-ff03e223de42,0,Medium,40.915948
7e7a209f-b2dd-58a7-8df0-ff03e223de42,1,High,34.256959
7e7a209f-b2dd-58a7-8df0-ff03e223de42,2,High,36.53409150951206
7e870eb2-dde9-5ba9-9533-178a4a3aff50,0,High,43.26041168543229
7e870eb2-dde9-5ba9-9533-178a4a3aff50,1,High,34.974874
7e870eb2-dde9-5ba9-9533-178a4a3aff50,2,High,34.974874
7eb964d8-e0d7-58b0-a92a-4f9f86c93fef,0,High,20.561874
7eb964d8-e0d7-58b0-a92a-4f9f86c93fef,1,Medium,27.366947
7eb964d8-e0d7-58b0-a92a-4f9f86c93fef,2,High,20.561874
7ef86083-8792-51f1-8994-045b3a8d200c,0,High,31.072607
7ef86083-8792-51f1-8994-045b3a8d200c,1,Medium,41.691254
7ef86083-8792-51f1-8994-045b3a8d200c,2,Medium,41.691254
7f09813e-5503-5372-b7f6-6cd052c134c2,0,Medium,38.297467
7f09813e-5503-5372-b7f6-6cd052c134c2,1,High,27.744663
7f09813e-5503-5372-b7f6-6cd052c134c2,2,High,27.744663
7f113616-76c1-5702-950b-4b2d17a8e09e,0,Low,35.03881
7f113616-76c1-5702-950b-4b2d17a8e09e,1,Medium,27.772035
7f113616-76c1-5702-950b-4b2d17a8e09e,2,High,20.563887
7fbc8248-50ee-594a-8bf6-e09f2c882422,0,High,33.395077
7fbc8248-50ee-594a-8bf6-e09f2c882422,1,High,33.395077
7fbc8248-50ee-594a-8bf6-e09f2c882422,2,High,35.01172911486068
7fca8acd-b172-5432-8cc7-44c591b27c3e,0,Medium,32.15691
7fca8acd-b172-5432-8cc7-44c591b27c3e,1,Low,49.324608884066485
7fca8acd-b172-5432-8cc7-44c591b27c3e,2,High,25.803408
807d6627-34fa-53b9-953d-a55efc3e672a,0,Medium,30.065844
807d6627-34fa-53b9-953d-a55efc3e672a,1,High,25.244489
807d6627-34fa-53b9-953d-a55efc3e672a,2,High,33.229841716678976
80893ac3-16b4-5f60-89f3-c4288f3bed11,0,High,34.602912
80893ac3-16b4-5f60-89f3-c4288f3bed11,1,High,38.27223510177329
80893ac3-16b4-5f60-89f3-c4288f3bed11,2,Medium,64.84979186261303
808e7265-2594-54dc-915c-45d07d357596,0,High,34.37459645992905
808e7265-2594-54dc-915c-45d07d357596,1,High,27.573531
808e7265-2594-54dc-915c-45d07d357596,2,High,27.573531
80aa0ebc-f043-59e9-9d90-a694802e4d7c,0,Medium,46.589075
80aa0ebc-f043-59e9-9d90-a694802e4d7c,1,High,34.867928
80aa0ebc-f043-59e9-9d90-a694802e4d7c,2,High,34.867928
819df10f-978a-5635-8121-5e8d3bbc0eef,0,High,27.173775
819df10f-978a-5635-8121-5e8d3bbc0eef,1,High,31.342686485512907
819df10f-978a-5635-8121-5e8d3bbc0eef,2,High,30.71754157256836
81c33694-313a-571e-afdd-a42b7e3922b2,0,High,20.85068
81c33694-313a-571e-afdd-a42b7e3922b2,1,High,20.85068
81c33694-313a-571e-afdd-a42b7e3922b2,2,High,20.85068
81dff892-7a7f-5818-9e3b-9d45a424ebda,0,High,25.400762
81dff892-7a7f-5818-9e3b-9d45a424ebda,1,High,25.400762
81dff892-7a7f-5818-9e3b-9d45a424ebda,2,Low,40.109417
831b7063-e910-5751-be91-2619d14b88e8,0,High,25.780112
831b7063-e910-5751-be91-2619d14b88e8,1,High,25.780112
831b7063-e910-5751-be91-2619d14b88e8,2,Medium,31.762992
83ff4915-1ee7-55b4-9295-1e3f5f51aec2,0,Medium,31.21667
83ff4915-1ee7-55b4-9295-1e3f5f51aec2,1,Medium,31.21667
83ff4915-1ee7-55b4-9295-1e3f5f51aec2,2,High,24.423709
8406192d-7c6b-5fbe-a824-eea1d2853761,0,High,25.605051
8406192d-7c6b-5fbe-a824-eea1d2853761,1,High,25.605051
8406192d-7c6b-5fbe-a824-eea1d2853761,2,High,25.605051
849b5edf-3a75-54bb-ac29-5f705290377d,0,High,34.37914
849b5edf-3a75-54bb-ac29-5f705290377d,1,Medium,42.832822
849b5edf-3a75-54bb-ac29-5f705290377d,2,High,34.37914
851e2411-3c77-50e3-96d1-f67811f66824,0,High,21.102868
851e2411-3c77-50e3-96d1-f67811f66824,1,High,21.102868
851e2411-3c77-50e3-96d1-f67811f66824,2,Medium,27.600812
85571f4c-f855-5abd-9844-759e6e74bb65,0,Medium,36.912839
85571f4c-f855-5abd-9844-759e6e74bb65,1,High,28.581448
85571f4c-f855-5abd-9844-759e6e74bb65,2,Medium,36.912839
857f69c9-7e9b-522b-aecb-262a4fea3e57,0,Low,36.601942
857f69c9-7e9b-522b-aecb-262a4fea3e57,1,High,29.392759493661558
857f69c9-7e9b-522b-aecb-262a4fea3e57,2,High,29.085103075524874
85d2935c-a6c5-5357-bcec-5e11ad658e82,0,High,36.860284
85d2935c-a6c5-5357-bcec-5e11ad658e82,1,High,36.860284
85d2935c-a6c5-5357-bcec-5e11ad658e82,2,High,36.860284
85e5f56d-c455-54f5-9d31-3b14fe4da9b5,0,High,30.839667
85e5f56d-c455-54f5-9d31-3b14fe4da9b5,1,Low,52.656836
85e5f56d-c455-54f5-9d31-3b14fe4da9b5,2,High,30.839667
85ed433b-de68-58fe-b6d0-867a265ced6b,0,High,30.914647
85ed433b-de68-58fe-b6d0-867a265ced6b,1,Medium,41.840151
85ed433b-de68-58fe-b6d0-867a265ced6b,2,Medium,41.840151
85fa5f36-4722-51ec-9989-a99b3438c289,0,High,36.825193
85fa5f36-4722-51ec-9989-a99b3438c289,1,High,36.825193
85fa5f36-4722-51ec-9989-a99b3438c289,2,Medium,43.170418
867a92c7-c270-55bd-a604-7dad2089dd8d,0,High,52.58366342121418
867a92c7-c270-55bd-a604-7dad2089dd8d,1,High,20.802921
867a92c7-c270-55bd-a604-7dad2089dd8d,2,Low,34.22845
